"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"075410","Chile Lime Flavored Fried Pork Rinds","A good pork rind is as much, if not more, about the textural experience as it about the flavor: that superlatively 
crisp exterior, the light and airy interior, the stick-to-your-teeth richness of it all...it's nothing short of sensory 
splendor on the palate. So when you pair that tactile, textural expression with a nice mix of tart, tangy, and fiery 
flavors-now you're really cooking. And that's precisely what's offered by Trader Joe's Chile Lime Flavored 
Fried Pork Rinds, a sensationally savory, citric, and spicy take on this classic, captivatingly crunchy snack.

Inspired by our very own Chile Lime Seasoning Blend [sku 56662], these positively piquant Pork Rinds start 
with antibiotic-free pork skin that's been dehydrated then fried until it's crispy, crunchy, and delightfully curly.  
Then, our supplier seasons them with a series of spices including chile pepper, paprika, and garlic powder, as 
well as a mix of lemon and lime juices, resulting in a snack that's salty, sour, spicy, and remarkably rich, all at 
once. We recommend snacking on them while watching the game and enjoying an ice-cold beer, dipping them 
in guacamole or queso fundido for a phenomenally full-flavored treat, or even crushing them up and using 
them as super savory breadcrumbs for mixing into meatloaf, topping macaroni and cheese bakes, or using as a 
breading for a pan-fried pork cutlet.

Chile Lime Flavored
Fried Pork Rinds","https://www.traderjoes.com/content/dam/trjo/products/m21001/75410.png","2.49","[""Alfresco Dining"",""Backpack Ready"",""Crack a Beer"",""Finger Food"",""Game Night"",""Midday Snacks""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1/2 oz (14g)"",""calories_per_serving"":""70 ""}]"
"076054","Chile Seasoned Dried Mango","If you've ever been to Mexico or parts of the United States with sizable Mexican communities, you've likely 
seen street vendors peeling juicy mangoes, sticking them on wooden skewers, slicing them to look like roses, 
and covering them in lime juice, salt, and chile powder. It's an art unto itself that, although delicious, isn't so 
suitable for carrying in your bag on the go. Fortunately, our supplier in Mexico crafted this fruity delight into 
Trader Joe's delectable and snackable Chile Seasoned Dried Mango!

With juicy and nearly fiber-less flesh, Kent Mangoes are especially soft and full of Mango flavor when Dried, 
making them the ideal choice for Chile Seasoned Dried Mango. Our organic Kent Mangoes are grown in 
Mexico and harvested at the peak of ripeness, then dried, cut into strips, and coated with Chile powder, salt, 
cane sugar, and citric acid. The resultant snack is simultaneously sweet, tart, salty, spicy, and Mango-forward.

Chile Seasoned Dried Mango is excellent right out of the bag and alongside other dried tropical fruit like 
pineapple and papaya. You can also pair it with Crispy Crunchy Coated Peanuts [sku 75236] for a Mexican-
inspired snack spread!

Chile Seasoned Dried Mango","https://www.traderjoes.com/content/dam/trjo/products/m21003/76054.png","2.99","[""Backpack Ready"",""Midday Snacks"",""Mouth On Fire""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""7 pieces (39g)"",""calories_per_serving"":""130 ""}]"
"079169","Dark Chocolate Chips No Sugar Added","Autumn means many things to us, here at Trader Joe's. It's pumpkin season. It's soup season. It's maple season. 
And of course, as temperatures start to swing toward the ""sweater weather"" side of the spectrum, it's also the 
onset of baking season. Here now to herald this auspicious autumnal occasion, Trader Joe's No Sugar Added 
Dark Chocolate Chips are an excellent option for bakers of all experience levels-especially those looking to 
limit their sugar intake.

Made with flavorful dark chocolate from Colombia, as well as sugar-free allulose and rich cocoa butter, these 
gluten free and dairy free Dark Chocolate Chips can be used in any recipe or situation that calls for chocolate 
chips. From dependable desserts like chocolate chip cookies, brownies, and blondie bars, to break-out breakfasts 
like pancakes, muffins, and banana breads, to even just spontaneously snacking on by the handful, these No 
Sugar Added Dark Chocolate Chips can be enjoyed in all kinds of contexts. For an extra special treat, we 
recommend melting them down in a saucepan on the stove and dipping with your favorite fruit.

No Sugar Added
Dark Chocolate Chips","https://www.traderjoes.com/content/dam/trjo/products/m21002/79169.png","3.99","[""Fall Faves"",""Family Style"",""Let's Bake!"",""Merry-making"",""The \""X\"" Factor"",""Treat Yourself""]","[""Dairy Free"",""Gluten Free""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1/4 cup (30g)"",""calories_per_serving"":""120 ""}]"
"079725","Barebells Pumpkin Spice Protein Bar","A barbell is a long metal bar used for lifting various weights that are attached to the ends. A Barebell, on the 
other hand, is a short (relatively speaking) protein bar used to fuel said weight-lifting sessions... or simply for 
lifting to your mouth when you need something yummy to give you a boost!

The Barebells brand of protein bars was launched in 2016. Since then, the company has been doing the 'heavy 
lifting' when it comes to developing high-protein snack bars that really deliver on the flavor. The latest addition 
to their lineup, and the latest addition to our bars section, is a limited edition, awesomely autumnal Pumpkin 
Spice Protein Bar, made with a blend of protein sources including milk, soy, and bovine collagen.

Its flavorful mix of unsweetened chocolate and pumpkin spice flavors make it a great seasonal snack, while 
its protein blend makes it an equally great pre- or post-gym pick-me-up, boasting an impressive 20 grams of 
protein (!) per Bar. We recommend keeping one or two on hand at the office, in your bag, or even in the glove 
compartment in your car - you never know when or where a protein boost might come in handy, after all. 
Now through the end of the season, look for Barebells Pumpkin Spice Protein Bars at your neighborhood 
Trader Joe's.

Barebells Pumpkin Spice
Protein Bar","https://www.traderjoes.com/content/dam/trjo/products/m21004/79725.png","2.29","[""Backpack Ready"",""Fall Faves""]",,
"078809","All Butter Apple Shortbread Cookies","One of our favorite things about shortbread is how well its rich, crumbly sweetness goes with other flavors. We 
could list examples all day, but, frankly, it might be easier to list all the things shortbread doesn't go well with 
(Sardines? Sauerkraut? Toothpaste, maybe?). One winning flavor combo that's not even remotely up for debate, 
however, is shortbread and apples. There's just something about that mix of lush fruitiness and dense, buttery 
texture that's undeniable-so much so, in fact, that we've enshrined it into a seasonal sweet treat in the form of 
Trader Joe's Apple Shortbread Cookies.

Made for us in small batches by a supplier in the U.K., the recipe for these scrumptious Shortbread Cookies 
includes dried apples, apple juice concentrate, and plenty of butter-in fact, each Cookie's composition is nearly 
one quarter butter, by weight! Before baking them to a perfect, crisp, golden brown, our supplier makes an 
adorable, apple-shaped impression into each Cookie, making them an appetizing and aesthetically appropriate 
addition to any autumnal dessert board. 

All Butter
Apple Shortbread Cookies","https://www.traderjoes.com/content/dam/trjo/products/m21002/78809.png","3.49","[""Cheese Board"",""Date Night"",""Fall Faves"",""Feeling Fancy"",""Treat Yourself""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""3 cookies (28g)"",""calories_per_serving"":""140 ""}]"
"066065","Fall Leaf Corn Tortilla Chips","There is such eloquent symbolism in the changing & the falling of leaves every autumn. We'll spare you any 
attempts at extended metaphor (let's leave the poetry to the pros), but, boy, is it a beautiful sight to behold-so 
beautiful, in fact, that it inspired our latest, just-for-fall snack offering: Trader Joe's Fall Leaf Corn Tortilla Chips. 

A decidedly delicious (not to mention deciduous) way to celebrate autumn, these crispy, crunchy, leaf-shaped 
Chips are made with stone-ground corn and quickly fried in high-oleic sunflower oil, then sprinkled with sea 
salt. And since nature is responsible for the stunning colors of the genuine fall article(s), we figured we'd let it 
be responsible for the stunning colors of TJ's Fall Leaf Chips, too-instead of the artificial dyes you'd find in 
some tri-colored tortilla chips, these chips get their warm, sunset hues from ingredients like beet, carrot, & 
pumpkin powders. 

Enjoy these festive, fall-colored chips dipped in TJ's Fall Harvest Salsa [sku 55306] or TJ's Extra Hot Habanero 
Ghost Pepper Salsa [sku 59417], if you dare. Make them the base of some awesomely autumnal nachos. Whatever 
you plan to do with them, we suggest you grab a bag while you can, because like fall leaves themselves, Fall 
Leaf Corn Tortilla Chips will only last as long as the season. You'll find 14-ounce bags in our snack aisle for 
$2.99 each, a price that's as refreshing as a fall breeze¿ 

Fall Leaf Corn Tortilla Chips","https://www.traderjoes.com/content/dam/trjo/products/m21001/66065.png","3.99","[""Crack a Beer"",""Fall Faves"",""Finger Food"",""Game Night"",""Midday Snacks""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 oz (28g/about 16 chips)"",""calories_per_serving"":""130 ""}]"
"076003","Crunchy Pops","Architectural marvels like the Colosseum, the Pyramids of Giza, and Macchu Picchu have had the masses 
asking ""how on earth did they do that?!"" since time immemorial. It's time to add Trader Joe's Crunchy Pops 
to this pantheon of engineering feats, though their incredibly airy structure and pleasantly savory flavor will 
swiftly deem explanations inconsequential.

A lightweight blend of potato starch, pea flour, and corn flour undergoes not one, but two cooking processes. 
Air puffing gives the Pops their bite-sized lattice construction and unbelievably airy texture, while baking 
contributes satisfying crunch and subtle toasted flavor. Olive oil and salt tie everything together into a savory, 
light, and crunchy snack that'll have you munching first and asking questions later. 

Nosh on Crunchy Pops right out of the bag, pack a snack bag-full into lunch boxes, or heap a handful onto your 
plate alongside barbecue fare. For a quick cafe-style meal, serve alongside a Turkey Apple Cheddar Sandwich 
[sku 61410], a bowl of Lentil Soup with Ancient Grains [sku 93679], and Cut & Peeled Organic Carrots of Many 
Colors [sku 59793].

Crunchy Pops","https://www.traderjoes.com/content/dam/trjo/products/m21001/76003.png","2.49","[""Backpack Ready"",""Desk Drawer"",""Finger Food"",""Midday Snacks""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 oz (28g/about 39 pieces)"",""calories_per_serving"":""110""}]"
"077798","Freeze Dried Tart Cherries","With the popularity of Trader Joe's 100% Tart Cherry Juice [sku 41747], it's only natural that mouth-puckering 
Freeze Dried Tart Cherries have landed on our shelves!

Freeze Dried Tart Cherries start as whole cherries that are hand-picked and pitted in the Kutahya region of 
Turkey. When fresh, the fruit is large and heart-shaped with firm flesh, reddish-purple coloring, and a tart 
taste. Their size may shrink to the size of a marble after 48-60 hours of drying, but their color and flavor? 
They're amplified to their most sour, deep garnet-red form with newly crisp texture. Free from preservatives 
like sulfur dioxide, each resealable bag only contains Tart Cherries in tip-top, Freeze Dried form. 

When eaten on their own, Freeze Dried Tart Cherries make for a naturally tart alternative to sour candy. 
Add  delightful bursts of sourness to morning meals and desserts by sprinkling over Organic Plain Yogurt [sku 
13187], overnight oats, or French Vanilla Ice Cream [sku 78576]. Or, incorporate them into syrups and baked 
goods when you want notable Tart Cherry flavor without adding extra water. 

Freeze Dried Tart Cherries","https://www.traderjoes.com/content/dam/trjo/products/m21003/77798.png","3.99","[""Backpack Ready"",""Desk Drawer"",""Finger Food"",""Midday Snacks""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 package (34g)"",""calories_per_serving"":""130 ""}]"
"020468","Pound Plus Milk Chocolate Bar","Oh, how we love these Chocolate Bars. Perhaps to an unnatural level, but we can live with that. Have you had 
Trader Joe's Pound Plus Milk Chocolate Bars? They are made from top-quality chocolate that is simply melt-
in-your-mouth delicious. Our supplier is a well-known artisan confectioner in a small-town just outside of 
Antwerp, Belgium - Belgium is to chocolate, as Switzerland is to cheese, as Italy is to pasta. 

Pound Plus Bars have been staples in our candy section for more than 20 years. Customer's show pounds 
of love for them and they buy them again and again. Why? Because they're more than a pound of delicious, 
creamy, dreamy chocolate. In this case, it's Milk Chocolate with 33% cocoa solids, neatly packaged and easy to 
break apart and share with friends (if chocolate sharing is your thing) - each Bar measures 8x5 squares, that is. 

We're selling each 17.6-ounce (that's 1.6 ounces more than a pound, hence the Pound Plus name) Pound Plus 
Milk Chocolate Bar at the fantastic everyday price of $4.99* (about 28¢ an ounce). Can you say value?

 *Please check QIL to confirm current pricing.

Pound Plus Milk Chocolate Bar","https://www.traderjoes.com/content/dam/trjo/products/m21002/20468.png","6.99","[""Cheese Board"",""Desk Drawer"",""Treat Yourself""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 squares (25g)"",""calories_per_serving"":""140""}]"
"020469","Pound Plus Milk Chocolate Bar with Almonds","Oh, how we love these Chocolate Bars. Perhaps to an unnatural level, but we can live with that. Have you had 
Trader Joe's Pound Plus Milk Chocolate Bars with Almonds? They are made from top-quality chocolate that 
is simply melt-in-your-mouth delicious with a special Almond crunch. Our supplier is a well-known artisan 
confectioner in a small-town just outside of Antwerp, Belgium - Belgium is to chocolate, as Switzerland is to 
cheese, as Italy is to pasta. 

Pound Plus Bars have been staples in our candy section for more than 20 years. Customer's show pounds of 
love for them and they buy them again and again. Why? Because they're delicious, creamy, dreamy, crunchy 
chocolate. In this case, it's Milk Chocolate with 33% cocoa solids, neatly packaged and easy to break apart and 
share with friends (if chocolate sharing is your thing) - each Bar measures 8x5 squares, that is. 

We're selling each 17.6-ounce (that's 1.6 ounces more than a pound, hence the Pound Plus name) Pound Plus 
Milk Chocolate Bar with Almonds at the fantastic everyday price of $4.99* (about 28¢ an ounce). Can you 
say value?

 *Please check QIL to confirm current pricing.

Pound Plus Milk Chocolate Bar
with Almonds","https://www.traderjoes.com/content/dam/trjo/products/m21002/20469.png","6.99","[""Cheese Board"",""Date Night"",""Desk Drawer"",""Treat Yourself""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 squares (25g)"",""calories_per_serving"":""140""}]"
"048875","Pound Plus 72% Cacao Dark Chocolate","Oh, how we love these Chocolate Bars. Perhaps to an unnatural level. We can live with that. Have you had 
them? Trader Joe's Pound Plus 72% Dark Chocolate Bars are made from top-quality chocolate that is simply 
melt-in-your-mouth delicious. Our supplier is a well-known artisan confectioner in a small-town just outside 
of Antwerp, Belgium - Belgium is to chocolate, as Switzerland is to cheese, as Italy is to pasta. 

Pound Plus Bars have been staples in our candy section for more than 20 years. Customer's show pounds 
of love for them and they buy them again and again. Why? Because they're more than a pound of delicious, 
creamy, dreamy chocolate. In this case, it's Dark Chocolate with 72% Cacao, that's no joke. This rich chocolate 
is neatly packaged and easy to break apart and share with friends (if chocolate sharing is your thing) - each Bar 
measures 8x5 squares, that is. This makes for easy s'mores separation with TJ's Honey Graham Crackers and 
marshmallows, or melt onto stawberries, blueberries, or in a glass of warm milk. 

We're selling each 17.6 ounce (that's 1.6 ounces more than a pound, hence the Pound Plus name) Pound Plus 
72% Cacao Dark Chocolate Bar at the fantastic everyday price of $4.99* (about 28¢ an ounce). Can you say 
value?

 *Please check QIL to confirm current pricing.

Pound Plus 72% Cacao Dark Chocolate Bar","https://www.traderjoes.com/content/dam/trjo/products/m21002/48875.png","6.99","[""Cheese Board"",""Date Night"",""Desk Drawer"",""Treat Yourself""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 squares (25g)"",""calories_per_serving"":""130""}]"
