"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"078210","Blueberries & Cream Yogurt","There comes a time when all double acts must part ways, and go solo. That time has come for our combined 
Blueberries & Cream and Vanilla & Cream Yogurt Cups [sku 81463]. Since their debut back in 2006, this two-
flavor, six-pack of rich and flavorful yogurts has been such a hit with our customers, that our suppliers have 
had a hard time keeping up with demand. So, to make it easier to keep them in stock, Trader Joe's Blueberry 
& Cream Yogurt Cups and Trader Joe's Vanilla & Cream Yogurt Cups [sku 78209] are officially striking it out 
on their own, in individual four-ounce cups. 

It's the same Yogurt you loved as a duo, now available in a single serving: sweet, creamy, and ever-so-slightly 
tart, with a lush, fruity, and juicy note of Blueberry throughout. As ever, it makes a great option for a quick 
breakfast, a calcium-rich addition to a work or school lunch, and an always-excellent anytime sweet treat. For a 
little extra flavor and crunch, we recommend adding a spoonful of your favorite cereal or granola-our Gluten 
Free Loaded Fruit & Nut Granola [sku 96330] or Muesli [sku 56580] are especially great choices. 

Blueberries & Cream Yogurt","https://www.traderjoes.com/content/dam/trjo/products/m20303/78210.png","0.69","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine"",""Yes!""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 container (113g)"",""calories_per_serving"":""140""}]"
"075086","Icelandic Style Skyr Lowfat Raspberry Yogurt","Iceland is home to some of the most wondrous and awe-inspiring terrain we've ever seen. It's also home to some 
of the most wondrous and awe-inspiring yogurt we've ever tasted! Icelanders call this yogurt skyr (pronounced 
""skeer""). We call it delicious. It's so delicious, in fact, that after experiencing it for ourselves in its land of origin, 
we decided to develop our very own version.

Trader Joe's Icelandic Style Skyr Lowfat Raspberry Yogurt is made from milk that comes from cows never 
treated with rBST hormones. Being Lowfat, it contains 1.5% milkfat. It's also cultured after pasteurization, in 
order to preserve those live and active probiotics. And just like traditional skyr, our Icelandic Style Lowfat 
Raspberry Yogurt is strained so it becomes exceptionally thick & creamy. It's reminiscent of nonfat Greek 
yogurt-but even smoother and with slightly less bite. While our Icelandic Style Yogurt does have sour 
notes,  our supplier also lightly sweetens it, which, along with its natural, residual sweetness, creates a beautiful 
balance. Plus, it's flavored with bits of raspberry to provide an extra pop of ripe, fruity fun into every bite.

Enjoy Trader Joe's Raspberry Skyr by itself or mixed with even more berries and Muesli [sku 56580]. Use it in 
a smoothie for a calorically sound, protein boost-each 5.3-ounce serving contains 130 calories and 15 grams 
of protein. Or, if you're craving something sweeter, blend it with a bit of cream cheese & sugar, then layer it in 
a parfait with Raspberry Preserves [sku 87805] and chopped Unsalted Macadamias [sku 90035].

Icelandic Style Skyr 
Lowfat Raspberry Yogurt","https://www.traderjoes.com/content/dam/trjo/products/m20303/75086.png","1.19","[""Alfresco Dining"",""Brunch All Day"",""Midday Snacks"",""Rise & Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 container (150g)"",""calories_per_serving"":""120 ""}]"
"064598","Icelandic Style Skyr Lowfat Cherry Yogurt","Iceland is home to some of the most wondrous and awe-inspiring terrain we've ever seen. It's also home to some 
of the most wondrous and awe-inspiring yogurt we've ever tasted! Icelanders call this yogurt skyr (pronounced 
""skeer""). We call it delicious. It's so delicious, in fact, that after experiencing it for ourselves in its land of origin, 
we decided to develop our very own version. 

Trader Joe's Icelandic Style Cherry Lowfat Yogurt is made from milk that comes from cows never treated 
with rBST hormones. Being Lowfat, it contains 1.5% milkfat. It's also cultured after pasteurization, in order 
to preserve those live and active probiotics. And just like traditional skyr, our Icelandic Style Cherry Lowfat 
Yogurt is strained so it becomes exceptionally thick & creamy. It's reminiscent of nonfat Greek yogurt-but 
even smoother and with slightly less bite. While our Icelandic Style Yogurt does have sour notes, it also includes 
some natural, residual sweetness and a skosh of added sugar for beautiful balance. Plus, it's got cherry purée for 
flavor, with color naturally derived from vegetable & fruit juices.

Enjoy Trader Joe's Cherry Lowfat Skyr by itself or mixed with fruit and Muesli [sku 56580]. Use it in a smoothie 
for a calorically sound, protein boost-each 5.3-ounce serving contains 130 calories and 16 grams of protein. 
Or, if you're craving something sweeter, blend it with a bit of cream cheese & sugar, then layer it in a parfait with 
Cherry Preserves [sku 57384] and crumbled Lattemiele Cookies [sku 50755].

We're selling each 5.3-ounce cup of Icelandic Style Skyr Lowfat Cherry Yogurt for 99¢, every day. You'll find 
it in our dairy case, getting cozy with our other yogurts.","https://www.traderjoes.com/content/dam/trjo/products/m20303/64598.png","1.19","[""Alfresco Dining"",""Brunch All Day"",""Midday Snacks"",""Rise & Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 container (150g)"",""calories_per_serving"":""130 ""}]"
"064597","Icelandic Style Skyr Lowfat Vanilla Yogurt","Iceland is home to some of the most wondrous and awe-inspiring terrain we've ever seen. It's also home to some 
of the most wondrous and awe-inspiring yogurt we've ever tasted! Icelanders call this yogurt skyr (pronounced 
""skeer""). We call it delicious. It's so delicious, in fact, that after experiencing it for ourselves in its land of origin, 
we decided to develop our very own version. 

Trader Joe's Icelandic Style Vanilla Lowfat Yogurt is made from milk that comes from cows never treated 
with rBST hormones. Being Lowfat, it contains 1.5% milkfat. It's also cultured after pasteurization, in order 
to preserve those live and active probiotics. And just like traditional skyr, our Icelandic Style Vanilla Lowfat 
Yogurt is strained so it becomes exceptionally thick & creamy. It's reminiscent of nonfat Greek yogurt-but 
even smoother and with slightly less bite. While our Icelandic Style Yogurt does have sour notes, it also includes 
some natural, residual sweetness and a skosh of added sugar for beautiful balance. Plus, it's got vanilla extract 
and actual vanilla beans for authentic vanilla flavor.

Enjoy Trader Joe's Vanilla Lowfat Skyr by itself or mixed with fruit and Muesli [sku 56580]. Use it in a smoothie 
for a calorically sound, protein boost-each 5.3-ounce serving contains 130 calories and 15 grams of protein. 
Or, if you're craving something sweeter, blend it with a bit of cream cheese & sugar, then layer it in a parfait with 
Apricot Preserves [sku 95223] and crumbled Vanilla Wafers [sku 63967].

We're selling each 5.3-ounce cup of Icelandic Style Skyr Lowfat Vanilla Yogurt for 99¢, every day. You'll find 
it in our dairy case, getting cozy with our other yogurts.","https://www.traderjoes.com/content/dam/trjo/products/m20303/64597.png","1.19","[""Brunch All Day"",""Midday Snacks"",""Rise & Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 container (150g)"",""calories_per_serving"":""130 ""}]"
"074710","Vegan Heavy Whipping Cream Alternative","It would be difficult to overstate how far vegan alternatives to dairy have come in just a few short years. For 
instance, it wasn't too long ago that the idea of a totally dairy-and-lactose-free whipping cream was either 
entirely out of the question, or came with considerable compromise-perhaps it would have the right flavor, 
but wasn't quite whippable, perhaps it had the right consistency, but the taste was all wrong. Not so today. In 
fact, today, you can pick up a carton of Trader Joe's Vegan Heavy Whipping Cream Alternative with absolute 
confidence that it will taste, feel, and, crucially, whip, just like its dairy-based counterpart.

As with its plant-derived predecessors Trader Joe's Vegan Cream Cheese Alternative [sku 70942] and Trader 
Joe's Vegan Buttery Spread [sku 71782], the secret behind this Vegan Heavy Whipping Cream Alternative lies 
largely in the ingenuity of its recipe. Our supplier, an expert in non-dairy staples based in Germany, employs a 
carefully balanced mix of vegetable-based oils, starches, and proteins to provide just the right consistency and 
rich, creamy flavor to make this a direct, one-to-one replacement for dairy-based whipping cream. As such, we 
can whole-heartedly recommend it as an ingredient in soups, sauces, and desserts, as a mix-in for coffee, tea, 
or cocoa, and, when whipped until light and fluffy, a topping for milkshakes, mousses, or sweet breakfast treats.

Vegan Heavy Whipping Cream Alternative","https://www.traderjoes.com/content/dam/trjo/products/m20301/74710.png","3.99","[""Date Night"",""Effortless Entertaining"",""The \""X\"" Factor"",""Treat Yourself""]","[""Dairy Free"",""Gluten Free"",""Vegan""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 Tbsp. (15 mL)"",""calories_per_serving"":""45 ""}]"
"076954","Non-Dairy Cinnamon Bun Oat Creamer","Who could have guessed that oats would become such a game-changer for non-dairy creamer? It turns out that 
these normally unassuming grains make a pretty miraculous milk alternative in general, and a great base for 
vegan coffee creamer in particular, as Trader Joe's Non-Dairy Cinnamon Bun Oat Creamer demonstrates. 

Made with the same dairy-free, lactose-free, and gluten-free base as our Non-Dairy Brown Sugar Oat Creamer 
[sku 73798], this limited-edition, vegan Oat Creamer changes the non-dairy game further still.  Its unbelievably 
smooth, velvety consistency is pitch-perfect for dressing up coffees and teas, both hot and iced, while its 
fragrant Cinnamon flavor adds cozy warmth and pleasantly sweet depth wherever it's poured. In addition to 
its more obvious uses, try mixing it with a bit of ground flax to make a custard soak for Vegan Brioche [sku 
73564] French toast, or drizzling it over a bowl of still-warm baked apple crisp for creamy, cooling contrast. 
Or, whip it with Organic Cream Cheese [sku 75423] and sprinkle with even more cinnamon for a wintry dessert 
dip or frosting.

Non-Dairy Cinnamon Bun Oat Creamer","https://www.traderjoes.com/content/dam/trjo/products/m20301/76954.png","1.99","[""Brunch All Day"",""Fall Faves"",""Merry-making"",""Pour It On"",""Rise & Shine""]","[""Dairy Free"",""Gluten Free"",""Kosher"",""Vegan""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 Tbsp. (15mL)"",""calories_per_serving"":""25 ""}]"
"072300","Organic Heavy Whipping Cream","Trader Joe's Organic Heavy Whipping Cream is a simple, unmodified staple provided for all of our chef 
shoppers. A house brand product always stocking our refrigerators and looking to always be stocked in yours!

Heavy cream is the thick, fat-rich portion of milk that rises to the top of fresh milk and can be skimmed off. 
Mandated by law, heavy cream can have a fat content of no less than 36%. A higher milkfat content adds 
moisture and makes for a more gentle, tender texture to any baked good. The ability of heavy cream to hold its 
structure while whipped or thickened in a sauce, yet also create a featherweight lightness to any baked dessert 
means there is truly no substitute for it in the kitchen. Because of this, we're selling each one-pint carton of 
Trader Joe's Organic Heavy Whipping Cream for $3.99* every day of the week. Find them in our dairy 
refrigerators next time you're looking to impress your friends and family with your baking inspiration! 

 *Please check QIL to confirm current pricing.

Organic Heavy Whipping Cream","https://www.traderjoes.com/content/dam/trjo/products/m20301/72300.png","3.49","[""Rain or Shine"",""The \""X\"" Factor"",""Yes!""]","[""Kosher"",""Organic""]","[]"
"074643","Honey Crisp Apple Cinnamon Greek Yogurt","Greek yogurt combines the tanginess of cultured milk, with the rich, thick texture characteristic of strained 
curds. While it's quite tasty plain (as in our Whole Milk Plain Greek Yogurt [sku 69169], it also makes a great, 
creamy canvas for more flavors. After carefully considering our autumnal palette, we may have just created a 
fall masterpiece in Trader Joe's Honey Crisp Apple Cinnamon Greek Yogurt.
 
Eschewing general apple flavor, we opted for the very specific flavor of Honey Crisp Apples. And to make 
certain we conveyed the Honey Crisp profile, we've even included pieces of actual dried Honey Crisp Apples. 
Admittedly, we can't claim too much genius for the cinnamon part  . But we will claim that this particular 
combination of Honey Crisp Apples, Cinnamon, and creamy, whole-milk Greek Yogurt is an autumnal 
triumph for dairy aficionados... and that's even before considering that each serving (one 5.3-ounce, 170-calorie 
tub) is high in protein and a good source of calcium. Hooray for fall!

Honey Crisp Apple Cinnamon Greek Yogurt","https://www.traderjoes.com/content/dam/trjo/products/m20303/74643.png","0.99","[""Brunch All Day"",""Fall Faves"",""Rise & Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 container (150g)"",""calories_per_serving"":""170 ""}]"
"006223","Sour Cream","Far from the condiment's centuries old Eastern European roots, Trader Joe's Sour Cream brings this delectable 
dairy staple from family farms to your dining room table - no babushka necessary!

Sour cream is created by fermenting cream with lactic acid bacterial cultures that naturally ""sour"" and thicken 
the starting cream. It has long been an ingredient in Eastern and Central European cuisines, making its way to 
the U.S. and U.K. through westward immigration in the 19th and 20th centuries. It has since been kept on hand 
to tame picante Tex-Mex dishes, as well as make quick dips and silky sauces. With a pure and simple ingredient 
list, Trader Joe's Sour Cream delivers the freshest pasteurized cream, milk, corn starch, and live and active 
cultures ready for you to use on your culinary adventures! Whether you're shaping a savory dish or building a 
baked good, each 16-ounce container of Trader Joe's pleasantly piquant Sour Cream can be found every day 
in our dairy fridges.

Sour Cream","https://www.traderjoes.com/content/dam/trjo/products/m20303/06223.png","0.00","[""Alfresco Dining"",""Family Style"",""Let's Bake!"",""Picnic"",""Rain or Shine""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 Tbsp (30g)"",""calories_per_serving"":""60 ""}]"
"063768","Organic Whole Milk from Grass Fed Cows  2 of 8 assets","Behind every glass of milk is a cow with a story. The unique story behind the cows that produce Trader Joe's 
Organic Whole Milk from Grass Fed Cows is that they hail from a lush, expansive Colorado farm, where they 
spend a minimum of 150 days out of the year freely grazing upon organic pastures. During that time, foraged 
grass is obviously the main thing on the menu, not grains or grain byproducts. (And these cows never receive any 
hormones or antibiotics-that's true 365 days per year, per organic standards!) 

Now that you now the story behind your glass of Milk, let's talk about the Milk in your glass¿ Our Grade-A, 
USDA-certified Organic Milk from Grass Fed Cows is filtered, homogenized, and ultra-pasteurized (held at high 
temperature for a short time), and contains added Vitamin D3. Beyond all these terrific technical traits, its flavor 
is also rather special. At 3.5% milkfat, it's thick, creamy, and smooth, with an almost buttery taste. It's perfect for 
drinking chilled & ""straight up,"" but it's equally suited to star in many other milk moments. Take your cup of TJ's 
coffee to another silky, milky level. Buoy up your bowl of TJ's Organic Corn Flakes [sku 92331]. Add a splash to 
scrambled eggs or pancake batter for some added final fluff.

We're selling each half-gallon carton of TJ's Organic Whole Milk from Grass Fed Cows for $4.99-now that's a 
story worth repeating! You'll find it in our dairy fridge.","https://www.traderjoes.com/content/dam/trjo/products/m20301/63768.png","5.49","[""Family Style"",""Glass Half Full""]","[""Organic"",""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1 cup (240 mL)"",""calories_per_serving"":""160 ""}]"
