"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"078797","Double Fold Alcohol Free Bourbon Vanilla Flavoring","Sweet, warm, and enchantingly floral, there's a reason that vanilla is such a ubiquitous inclusion in baked 
goods and sweet treats-it's simply very good at making desserts, and even savory dishes, taste better. It's also 
a flavor that we think should be available to everyone-even those that don't consume alcohol. That's why, in 
addition to our seasonal Double Fold Vanilla Extract [sku 76665], we offer Trader Joe's Double Fold Alcohol 
Free Bourbon Vanilla Flavoring during the fall and winter seasons. Using Madagascar-grown vanilla beans 
(which, like all natural vanilla, are actually the seed pods of a tropical orchid), our supplier makes each batch 
with twice the amount of vanilla as a standard strength extract (hence, Double Fold.) They then further fortify 
it with Vanilla Bean Seeds, resulting in a pleasantly potent Vanilla Flavoring that provides an impressive pop 
of vanilla flavor to cakes, pies, cookies, sauces, cocktails, and everything in between.

With its elegantly-styled, long-necked bottle and charming cork stopper, Trader Joe's Alcohol Free Double 
Fold Vanilla Extract with Vanilla Bean Seeds is an apt and attractive addition to any pantry, and makes 
an ideal gift for home bakers of all experience levels. Perhaps some stores would be content enough with 
these estimable aesthetic and culinary qualities, but since this is Trader Joe's, we've gone the additional step of 
making its value exceptional, too: while supplies last, you can pick up of a bottle of our Alcohol Free Double 
Fold Vanilla Extract for a fraction of the price you'd pay for vanilla flavorings of similar quality elsewhere.

Alcohol Free Double Fold
Bourbon Vanilla Flavoring with Vanilla Seeds","https://www.traderjoes.com/content/dam/trjo/products/m20905/78797.png","7.99","[""Fall Faves"",""Let's Bake!"",""Merry-making"",""The \""X\"" Factor""]",,"[]"
"078933","Organic Maple Butter","If you have time for a quick story: A few years ago, we introduced Trader Joe's Organic Maple Butter to our 
shelves, and it not only became an instant icon of our fall-seasonal selections, it acted as a sort of herald for 
more maple products to come. Then, a few years after that, tragedy struck. A supply issue prevented us from 
bringing it back, for a full two years. But right here and now, we're excited to give that story a happy ending. 
Back with a new supplier, a new look, and the same simple, single-ingredient recipe and superlatively sweet 
taste, Trader Joe's Organic Maple Butter has made its triumphant return!

Indeed, the contents of each jar remain solely Organic Maple syrup that's been reduced down to its purest 
essence, then whipped to a captivatingly creamy consistency. It's still fantastic on French toast, marvelous 
mixed into yogurt, and enchanting as an accompaniment to a cheese board (we particularly like it spread thin 
on a slice of sharp Cheddar). Don't let us dictate how you use it-feel free to let your imagination, and desire 
to make anything and everything sweeter and more maple-y, soar.

Organic Maple Butter","https://www.traderjoes.com/content/dam/trjo/products/m20909/78933.png","4.99","[""Fall Faves"",""Pour It On"",""Yes!""]","[""Organic"",""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""2 Tbsp. (40g)"",""calories_per_serving"":""130 ""}]"
"078780","Pumpkin & Spice Snickerdoodle Cookie Mix","Pumpkin season happily coincides with the beginning of baking season. In fact, as temperatures dip and 
heating the kitchen is no longer a cause for concern, the only real challenge is deciding what to bake first! We 
recommend starting with new Trader Joe's Pumpkin & Spice Snickerdoodle Cookie Mix. 

Pumpkin powder provides an authentic base flavor for this Mix, complemented with the ideal blend of warm 
spices, including cinnamon, nutmeg, allspice, ginger, and clove. Its conveniently pre-measured status allows 
for light work of dough assembly; a stick of butter, an egg, and a tablespoon of cold milk are all that's required 
from your end to stir it together. From there, you simply shape the dough into two-tablespoon-sized balls, roll 
them in the provided Sugar & Spice Mix, then bake at 375°F for about 12 minutes. 

The resulting Cookies are chewy in the center, golden-crisp at the edges, and loaded with sweet, Pumpkin 
& Spice flavor! Enjoy them warm from the oven, perhaps with a cozy mug of Harvest Blend Herbal Tea [sku 
51424], or some gently warmed Apple Spiced Cider [sku 42371].

Pumpkin & Spice Snickerdoodle Cookie Mix","https://www.traderjoes.com/content/dam/trjo/products/m20905/78780.png","3.99","[""Fall Faves"",""Family Style"",""Let's Bake!"",""Treat Yourself""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per 1/22 pkg. dry mix"",""serving_size"":""1/22 dry mix (23g); makes 1 cookie (31g)"",""calories_per_serving"":""80 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""Per 1 baked cookie"",""serving_size"":""1/22 dry mix (23g); makes 1 cookie (31g)"",""calories_per_serving"":""120 ""}]"
"094506","10 Minute Farro","¿  
 
Farro, also known as spelt, is an ""ancient cereal grain"" which dates back as far 
as 20,000 years, when it was the primary grain cultivated by early Egyptians.  It 
is a very dense, hearty, healthy and nutty tasting member of the wheat family. As 
a result, this ancient grain has become quite popular at trendy restaurants.  
Trader Joe's Quick-Cook Farro is grown in central Italy, where farro is still 
widely grown. 
Farro typically needs to be soaked overnight, then cooked for 30-45 minutes.  
Our supplier uses an innovative process to partially pre-cook it, so that Trader 
Joe's Quick-Cook Farro can be ready in about 10 minutes -which means a 
quick and convenient, healthy and delicious dish  
Trader Joe's Quick-Cook Farro is $1.79 for 8.8 ounce bag.","https://www.traderjoes.com/content/dam/trjo/products/m20901/94506.png","1.99","[""Dinner Hack"",""Yes!""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1/4 cup dry product (45 g)"",""calories_per_serving"":""170 ""}]"
"009636","Black Beans","With a rich and earthy taste and soft yet hearty texture, it's no wonder the humble black bean is a dietary staple 
in Latin America, the Caribbean, and the American Southwest. Soaking and cooking dry black beans is an 
hours-long process unbefitting busy weeknight cooking, but with Trader Joe's Black Beans in your pantry, this 
cost-conscious legume goes from the can to your plate in minutes.

Aside from a just-right amount of salt, our Black Beans are unseasoned, giving you the ideal canvas for quick 
and satiating Bean-based dishes of both the vegetarian and meat-containing varieties. Simply season and heat 
as desired, and get to assembling filling-and delicious!-lunches and dinners. 

Season the Beans with our Chile Lime Seasoning Blend [sku 56662] and serve with Spanish Style Rice [sku 
73936] for an extra quick and extra delicious meal. Mix them into a Southwestern-inspired salad with your 
greens of choice, cooked Roasted Corn [sku 53155], grilled Pollo Asado [sku 81293], Cilantro Salad Dressing 
[sku 36420], and cotija cheese. Or, season them with Cuban Style Citrusy Garlic Seasoning Blend [sku 65967] 
and plate with warm Papas Rellenas [sku 76125] and Plantain Crisps [sku 62954] for Cuban-inspired eats.

Black Beans","https://www.traderjoes.com/content/dam/trjo/products/m20902/09636.png","0.89","[""Backpack Ready"",""Crack a Beer"",""Picnic"",""Rain or Shine"",""Yes!""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1/2 cup (125g)"",""calories_per_serving"":""110 ""}]"
"078876","Everything but the Kitchen Sink Cookie Mix","Trader Joe's Everything but the Kitchen Sink Cookie Mix is, quite frankly, just as delightful as it sounds. 
Simple to assemble, yet teeming with complex flavors and textures, thanks to the inclusions that make up 
43% of the Mix (Chocolate chunks! Oats! Walnuts! Coconut Flakes! Caramel bits! Mini pretzels!), it yields 
Everything one would want in a great cookie-and all that's required from your end is a stick of butter, an 
egg, and some elbow grease. After a quick stint in the oven, you'll be rewarded with a true textural triumph 
of a cookie: crispy outer edges surrounding a delightfully chewy center, interspersed with melty chocolate 
and caramelized sugar bits throughout. And since you've prepped the Mix yourself, each Cookie delivers that 
from-scratch upscale bakery flavor without the upscale bakery price tag (especially when you consider what it 
might cost to individually procure all of the mix-ins).

Because value is Everything to us, you'll find this kosher-certified Cookie Mix on the grocery shelves at your 
neighborhood Trader Joe's for a sweet price-but only for a limited time. Grab a box and get your bake on!

Everything but the Kitchen Sink 
Cookie Mix","https://www.traderjoes.com/content/dam/trjo/products/m20905/78876.png","4.49","[""Chance of Rain"",""Family Style"",""Let's Bake!"",""Treat Yourself""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per 1/18 pkg. dry mix"",""serving_size"":""1/18 dry mix (24g); makes one 2.5 inch cookie (31g)"",""calories_per_serving"":""100 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""1 baked cookie"",""serving_size"":""1/18 dry mix (24g); makes one 2.5 inch cookie (31g)"",""calories_per_serving"":""140 ""}]"
"077740","Spicy Squiggly Knife Cut Noodles","They're squiggly, they're chewy, and now they're spicy: Trader Joe's fan favorite Squiggly Knife Cut Style Noodles 
with Soy and Sesame Sauce [sku 74472] get a fiery sibling in Squiggly Knife Cut Style Noodles with a Spicy 
Garlic Sesame Sauce!

Inspired by Knife Cut Noodles originating in the northern Chinese province of Shanxi (roughly ""shan-tsee"" 
in English), our Knife Cut Style Noodles are air-dried into wavy ribbons with thin and silky ruffled edges and 
thick and chewy centers. Soy sauce and garlic give the Sauce its aromatic and umami-laden profile, while red 
and cayenne chili powder pack notable heat. Rich sesame paste lends nutty flavor and density for a thick Sauce 
that clings to every bouncy Noodle. 

Each individually wrapped serving comes with pre-portioned Noodles and one packet each of spicy soy garlic 
sauce and sesame paste. Cook the Noodles in boiling water for four minutes, drain, place in a bowl, stir in the 
sauce packets, and get to noshing! If you're feeling fancy, the Noodles make quite the canvas for customization. 
Mix in cabbage, carrots, and scallions to get your veggies in, and top with fried eggs, ground beef, or Organic 
Firm Tofu [sku 41911] for extra protein.

Squiggly Knife Cut Style Noodles
with a Spicy Garlic Sesame Sauce","https://www.traderjoes.com/content/dam/trjo/products/m20901/77740.png","4.99","[""Dinner Hack"",""Feeling Adventurous"",""In Lieu of Pizza"",""Mouth On Fire""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 noodle pack + 1 Sauce packet + 1 sesame paste packet (113g)"",""calories_per_serving"":""460""}]"
"078285","Turkey Chili with Beans","Returning to our shelves after a brief (but certainly not unnoticed!) hiatus, Trader Joe's Turkey Chili with 
Beans is back, brought to us by a new supplier with a new recipe that, dare we say, improves upon the already-
estimable original. They start with a base of ground turkey, crushed tomatoes, and red beans, then season 
it all with diced green chile peppers and jalapeños, onions, and a suite of classic chili seasonings including 
garlic powder, cumin, and oregano. It all results in a superlatively hearty and satisfying home-style Chili that's 
equally excellent as an entrée or topping.

Ready in mere minutes when heated in the microwave or on the stovetop, our Turkey Chili with Beans might 
be one of the easiest (and most cost-effective) options for a quick weekend lunch that you'll ever find on our 
grocery shelves. It can be enjoyed totally on its own, or accessorized with all sorts of condiments and toppings: 
we're particularly partial to a nice dollop of Sour Cream [sku 06223], some diced onions or sliced scallions, 
and, for those with a flair for the fiery, plenty of Chunky Garlic & Jalapeño Hot Sauce [sku 74550]. Speaking of 
toppings, this Chili's chunky consistency and mix of meaty and tender textures also makes it great for ladling 
over hot dogs and hamburgers-you can even pair it with a Spicy Jalapeño Chicken Sausage [sku 28285] or 
Ground Turkey [sku 16574] patty if you want to keep things poultry-specific.

Turkey Chili with Beans","https://www.traderjoes.com/content/dam/trjo/products/m20908/78285.png","2.69","[""Backpack Ready"",""Crack a Beer"",""Desk Drawer"",""Dinner Hack""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":""Per 1 cup"",""serving_size"":""1 container (425g)"",""calories_per_serving"":""250 ""},{""display_sequence"":1,""panel_id"":2,""panel_title"":""per container"",""serving_size"":""1 container (425g)"",""calories_per_serving"":""430 ""}]"
"077111","Crunchy Chili Onion Sprinkle Seasoning Blend","Trader Joe's beloved, catch-all condiment is now available as an exciting new Seasoning Blend! Made with the 
same base of spices as appear in our Crunchy Chili Onion [sku 62480] (i.e., onion. garlic, dried bell peppers, & 
chili pepper flakes), plus a bit of brown sugar and dried Szechuan pepper to round it out, Trader Joe's Crunchy 
Chili Onion Sprinkle is just as universally utile as its predecessor. And now, thanks to its Sprinkle-able new 
form factor, you can take its satisfyingly savory-spicy taste, crispy-crunchy texture, and slightly sweet and 
Szechuan-tingly sensations to whole new dimensions at the dinner table and beyond!

Give this Crunchy Chili Onion Sprinkle a generous shake over a plate of French fries, warm from the air fryer, 
into a bowl of ground beef before forming it into burger patties, or atop a sheet pan of freshly roasted veggies. It 
adds a delightful depth of flavor to baked tofu, a certain savory mystique to soups of all kinds, and a pleasantly 
crunchy pop of texture when mixed into popcorn. Whether it's scrambled eggs at breakfast, a salad dressing at 
lunch, or a pan-seared steak at dinner, a little Crunchy Chili Onion Sprinkle can make a big difference.

Crunchy Chili Onion Sprinkle
Seasoning Blend","https://www.traderjoes.com/content/dam/trjo/products/m20906/77111.png","1.99","[""A Long Finish"",""Crack a Beer"",""Mouth On Fire"",""Pour It On"",""Put An Egg On It"",""The \""X\"" Factor""]","[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1/4 tsp. (0.9g)"",""calories_per_serving"":""0 ""}]"
"073062","Tikka Masala Curry Sauce","Rich in flavor, vibrantly hued, luxuriously creamy, and exhilaratingly aromatic, tikka masala is one of those 
dishes that's truly capable of captivating all of one's senses at once-even just the sound of it simmering is 
enough to pique our appetites. It also happens to be a dish that's spectacularly suited to vegan variations, like 
the recipe we use in Trader Joe's Tikka Masala Curry Sauce. Each batch is made with a savory, velvety base 
that includes onion, tomato paste, and ground watermelon seeds, and flavored with a selection of seasonings 
and spices including garlic, turmeric, tamarind, and ginger. Altogether, this Tikka Masala Sauce is great for 
crafting Curries that will enchant the senses of vegans and non-vegans alike.

Conveniently shelf table (until opened) and endlessly customizable, our Tikka Masala Curry Sauce is a great 
for everything from quick weeknight dinners to weekly meal prep. Simply choose your veggies (diced potatoes, 
peas, and cauliflower are always a good start) and a protein (tofu or lentils to keep it plant-based, chicken to 
keep it classic), sauté them all in a saucepan until cooked through, then add the Sauce and simmer for a few 
minutes. Once your Curry is ready, you're free to serve over basmati rice or Organic Riced Cauliflower [sku 
54241], and accessorize with sides like Naan [sku 77677] and Mini Vegetable Samosas [sku 61534]. 

Tikka Masala Curry Sauce","https://www.traderjoes.com/content/dam/trjo/products/m20908/73062.png","2.29","[""Dinner Hack"",""In Lieu of Pizza"",""Pour It On""]","[""Vegan""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1/2 package (125g)"",""calories_per_serving"":""180 ""}]"
"077253","Italian Whole Peeled Tomatoes with Basil Leaf","It's a true cultural wonder that the ""plump fruit"" (as the Aztecs used to call it) once only found in South
America, is today most closely associated with a particular, boot-shaped nation that's an ocean away. Part of the 
reason for this is that Italians use tomatoes in so many delicious dishes, from pasta & pizza sauces to salads & 
soups. Trader Joe's Italian Whole Peeled Tomatoes are not only ready to use in all those dishes and more, but 
they also possess the cachet that comes with being grown & packed in Italy!

Each 28-ounce can is filled with juicy, deep-red, Roma tomatoes that are grown in the Puglia region of Italy
(aka the 'heel of the boot'). These particular 'plump fruits' are picked at peak harvest near the end of summer.
The Tomatoes are then quickly delivered to Naples, where they are peeled & packed with tomato juice and
Basil Leaves. And by quickly, we mean they go from harvest-to-can in just 12 hours!

The colorful cans are then delivered to your neighborhood Trader Joe's, where you can pick them up for use
in the dishes your home is known for. Blend up these beauts (Basil, juice, and all) to use in your homemade
pasta sauce. Drain them, halve them, and drop them in simmering chicken soup, or scatter them atop TJ's Pizza 
Dough [sku 92334] with Fresh Mozzarella Pearls [sku 76317] and Organic Basil [sku 67343]. You'll find colorful 
cans of Trader Joe's Italian Whole Peeled Tomatoes with Basil Leaf on our shelves, every day.

Italian Whole Peeled Tomatoes 
with Basil Leaf","https://www.traderjoes.com/content/dam/trjo/products/m20902/77253.png","2.99","[""Dinner Hack"",""Family Style"",""The \""X\"" Factor""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""1/2 cup (115g)"",""calories_per_serving"":""35 ""}]"
