"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"056333","Joe's Dark Ground Coffee","The simple act of brewing a cup of morning coffee can provide a moment of culinary Zen-a quiet and creative 
start to one's day, before the flurry of mundane and required tasks kick in. But for those in a rush, this kind of 
ceremonial coffee prep at daybreak is pure fantasy. 

While Trader Joe's may not be able to guarantee daily moments of peaceful meditation around the coffee pot, we 
are doing our part to simplify your coffee making process¿ Our whole bean, Joe's Dark Coffee [sku 93936] has 
been a customer favorite since it first arrived, and now, for those seeking to minimize their morning rush, we're 
introducing Joe's Dark Ground Coffee.

Joe's Dark is a no frills, rich, full-bodied, cup of joe. We heat a blend of 100% Arabica beans from South Amer-
ica to a dark-roast profile-that place where drinkability, smoothness, and enjoyability meet. Then, we grind 
the beans so you won't have to, just before sealing them into our nitrogen-flushed-for-freshness canister. This 
means, at home you'll be able to open the top and immediately spoon fresh grounds into your coffeemaker. No 
noisy grinder disturbing the peace, and much less counter mess. For the perfect cup, we still recommend ap-
proximately two tablespoons of ground coffee for each six ounces of cold water.

If you already enjoy the whole bean version, and are looking for new ways to simplify your morning routine, 
switching to Joe's Dark Ground Coffee is an easy step in the right direction. And, it's easy on your budget, too, 
since it comes in the same size canister as the whole bean-version, for exactly the same price. That's $4.99 for 
13 ounces.

03.28.
16","https://www.traderjoes.com/content/dam/trjo/products/m304/56333.png","4.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Kosher""]",
"074758","Organic Darjeeling White Tea","Located in the northeastern corner of India, Darjeeling is known for its beautiful Buddhist and Hindu temples, 
dramatic mountain vistas, and, of course, its tea. Blessed with a mild, subtropical climate, and dizzying 4,000-
foot elevation, Darjeeling has some of the best conditions on the planet for growing tea leaves, producing 
blends marked with an elegantly delicate sweetness and herby, refreshing aroma. We're big Darjeeling devotees 
here at Trader Joe's, and as such, we're especially excited to bring this elegant and easy-drinking Trader Joe's 
Organic Darjeeling White Tea to our shelves for a limited time.

Made with only the youngest buds of Darjeeling tea shoots, then minimally processed and sun-dried to 
preserve its delicately floral flavor, this Organic White Tea brews to an exquisitely subtle flavor profile. Each 
sip is superlatively smooth, with bright and ever-so-slightly sweet notes of green grapes and citrus leaves, 
supported by a soft and silky mouth feel. As a breakfast tea, it sets your day off on a remarkably refined note, 
especially when served with similarly subtle flavors: try it with a mild fruit salad, a scone with clotted cream, 
or an egg white omelette with spinach and goat cheese.

Organic Darjeeling White Tea","https://www.traderjoes.com/content/dam/trjo/products/m304/74758.png","4.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Organic""]",
"074368","Fair Trade Organic Breakfast Blend","Sometimes you want a big, bold, brash cup of coffee. We have you covered. There are also times when you want 
a cup of coffee that's a little more on the mellow side, with strong coffee flavor but without the intensity you get 
from some brews. Trader Joe's Organic Breakfast Blend is the coffee for those occasions.

You may have noticed a new look for our Organic Breakfast Blend-rather than a canister, it now comes in a 
valved bag. In addition to being a more efficient form of packaging, the bag also helps protect your coffee, too: 
when coffee beans are roasted, they emit a small amount of CO2, and can continue to do so even after being 
sealed in packaging. This valve lets that CO2 escape, without letting any oxygen in, ensuring that your coffee 
stays fresh and that the bag doesn't inflate. Ingenious!

Other than its new packaging, it's still the same great coffee, still sourced for us from a series of small coffee 
cooperatives across Latin America, including Southern Mexico, Guatemala, and the Peruvian Andes. Organic, 
kosher, and fair trade certified, it's a beautifully balanced Blend that's been toasted to a medium roast to create 
a smooth, mellow, super-drinkable flavor profile. We find that makes it the ideal brew with which to start your 
day-which is why we call it Breakfast Blend. Try it with your favorite traditional breakfast fare, served black, 
or, if you'd like an even smoother sip, with a spoonful or two of our Coconut Creamer [sku 52909].

Organic Breakfast Blend 
Medium Roast Coffee","https://www.traderjoes.com/content/dam/trjo/products/m304/74368.png","8.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Fair Trade"",""Organic"",""Kosher""]",
"074367","Fair Trade Organic Bolivian Blend","Trader Joe's Fair Trade Organic Bolivian Blend Coffee has been a customer favorite since it first appeared 
on our shelves in 2008. The 100% Arabica beans are cultivated by small family farms between the Andes 
mountains and the Amazon river basin. Governed by sustainable Fair Trade practices, these Bolivian farmers 
are able to make a living wage as they grow, harvest, and process this premier Coffee. And their Organic 
farming approach ensures that synthetic fertilizers & other synthetic processing chemicals are left out, which 
helps protect the environment, while also guarding the natural flavors imparted by this unique soil & climate.

And speaking of flavor, such admirable attributes as Fair Trade and Organic wouldn't matter much if the 
coffee didn't also taste good. In fact, Trader Joe's Organic Bolivian Blend is a truly delicious and supremely 
balanced brew! The medium-dark roast presents a smooth-textured body, delicate acidity, and sweet notes that 
are characteristic of caramel. Yum!

To get this Coffee into our customers hands (and mugs), we've worked hard to secure a price that is a real value. 
Though the market retail for fair trade, organic beans is generally higher, by purchasing large amounts-and 
by switching to a more cost-efficient bag-we've been able to keep our price in a range that makes Trader Joe's 
Fair Trade Organic Bolivian Blend what we consider to be a fair trade for our customers, too!

Fair Trade Organic Bolivian Blend Coffee","https://www.traderjoes.com/content/dam/trjo/products/m304/74367.png","8.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Fair Trade"",""Organic"",""Kosher""]",
"077083","French Roast Whole Bean Coffee","Those rumors brewing across the land are true: Trader Joe's French Roast has got a brand new bag! Brought to 
us by a new supplier, whose increased efficiencies (including the change to a bag, rather than a canister) allow 
us to offer this rich, super dark-roasted whole bean coffee for a signifcantly lower retail, our new French Roast 
is nothing if not buzz-worthy. It's made with a blend of 100% Arabica beans from Peru and Brazil, which, when 
made into drip, pour-over, or even cold brew coffee, creates a rich, robust cup with notes of cacao, baking spice, 
and toasted pecans.

So, what precisely makes a coffee blend with Peruvian and Brazilian beans a French Roast? The ""French"" 
actually refers to the level of roast, rather than its geographical provenance. While food historians aren't entirely 
certain when and where the term originated, it's very likely a reference to the fact that, in the 19th century, 
super dark-roasted coffee was all the rage in French cafés. One sip of our French Roast, and it's easy to see 
why: in addition to imparting a deep, dark hue to the beans, the extra roasting time also intensifies its sweet, 
chocolatey aromatics, and heightens the nuttiness and spice on the palate. 

French Roast Coffee","https://www.traderjoes.com/content/dam/trjo/products/m304/77083.png","5.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Kosher""]","[]"
"075122","Fairtrade Organic Five Country Blend","Sourced from Guatemala, Indonesia, Honduras, Mexico, and Peru, Trader Joe's Fairtrade Organic Five 
Country Blend is a global coffee bean tour in a bag. Each country contributes something unique to this bold, 
well-balanced, whole bean Blend: the Guatemalan beans offer notes of toasted almonds and chocolate; the 
Indonesian beans add earthiness and spiciness; the Honduran beans bring depth and body; the Mexican beans 
supply subtle, fruity undertones; and the Peruvian beans lend a lively, medium acidity. As one of our darkest, 
richest roasts, it's excellent for making everything from espresso, to pour-over, to French press.

Long-time Five Country fans may recall the previous canister of Five Country Espresso Blend [sku 55790] 
offered on shelves-it had an admittedly limiting moniker, as ""Espresso"" referenced a single coffee preparation 
instead of the numerous ways a dark roast coffee can be ground, brewed and enjoyed. Our new Five Country 
Blend maintains the beloved flavor profile and bean origins of its predecessor, is still Organic and kosher 
(pareve)-certified, and holds Fairtrade certification, guaranteeing small-scale growers are given a fair price for 
their harvest. And speaking of a fair price, great news: increased efficiencies with our new supplier (along with 
the new packaging) mean we get to pass significant savings along to you! 

Organic Five Country Blend","https://www.traderjoes.com/content/dam/trjo/products/m304/75122.png","6.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Fair Trade"",""Organic"",""Kosher""]","[]"
"081741","Organic Fair Trade Shade Grown Ethiopian Coffee","Hailing from the Yirgacheffe region of Ethiopia, Trader Joe's FTO Shade Grown Ethiopian Coffee is a medium 
dark roast blend straight out of this birthplace of coffee.  It is within the forests of the Kaffa region that arabica 
coffee was first found growing wild. 

This coffee has got it all - it's USDA organic, shade grown, and fair trade certified which supports fair sale prices 
given to farmers for the 100% arabica green beans they grow so well. And grown under a canopy of trees, our 
FTO Shade Grown Ethiopian Coffee is grown nestling itself amongst a diverse habitat in its natural setting 
as opposed to many modern, sun-tolerant coffee plants that are grown in direct sunlight. All of this comes 
together in harmony to receive its medium dark roasting to give a rich tasting, medium bodied coffee that 
takes on a slightly acidic tartness and floral aroma. The beans are then packaged immediately and the canister 
nitrogen flushed to help ensure the freshest beans are what you smell when you get home and peel back the 
freshness seal.

 *Please check QIL to confirm current pricing.

Organic Fair Trade Shade Grown 
Ethiopian Coffee","https://www.traderjoes.com/content/dam/trjo/products/m304/81741.png","8.99","[""Alfresco Dining"",""Brunch All Day"",""Rise & Shine""]","[""Fair Trade"",""Kosher"",""Organic""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":null,""serving_size"":""2 Tablespoons per 12 fl oz. of cold water"",""calories_per_serving"":""0 ""}]"
"075389","Brazil Cachoeira da Grama Small Lot Coffee","Given that people have been growing, brewing, and enjoying coffee for over five hundred years, one might 
expect that we've already learned everything there is to know about the coffee bean. Well, the newest entry into 
our Small Lot Coffee series proves that simply isn't so. Hailing from Brazil's Vale da Grama (literally ""Valley of 
Grass""), a coffee region renowned for its well-balanced and citric coffees, Trader Joe's Cachoeira da Grama 
Small Lot Coffee (so named for an iconic waterfall, or cachoeira, near our supplier) is the product of pure 
innovation. To make each batch, our supplier employs an ingenious double-fermentation process, where beans 
are first fermented in open air tanks, then again in airtight barrels to create lush, vibrant, and superlatively 
smooth flavor profile.

It's a difference you can taste in every cup of Cachoeira da Grama: each sip starts with aromas of citrus leaves 
and ripe fruit, which leads into balanced flavors of dried plum and orange zest, and eventually into a long, lazy 
finish. An excellent candidate for preparing via French press or enjoyed as pour over, Cachoeira da Grama 
mixes marvelously well with milk or your favorite non-dairy creamer, and pairs especially well with breakfast 
pastries, brunch fare, and toffee-like candies, like our Pecan Pralines [sku 28077]. Supplies are limited, so be 
sure to grab this double-fermented Small Lot Coffee on the double!

Cachoeira da Grama Brazil
Small Lot Coffee","https://www.traderjoes.com/content/dam/trjo/products/m304/75389.png","9.99","[""Alfresco Dining"",""Brunch All Day"",""Glass Half Full"",""Rise & Shine""]","[""Kosher""]","[]"
"074753","Organic Darjeeling Green Tea","Located in the northeastern corner of India, Darjeeling is known for its beautiful Buddhist and Hindu temples, 
dramatic mountain vistas, and, of course, its tea. Blessed with a mild, subtropical climate, and dizzying 4,000-
foot elevation, Darjeeling has some of the best conditions on the planet for growing tea leaves, producing 
blends marked with an elegantly delicate sweetness and herby, refreshing aroma. In fact, Darjeeling is often 
called ""the Champagne of teas,"" which is certainly an apt comparison point for our fine, bright, and lightly 
fruity Trader Joe's Organic Darjeeling Green Tea. (Except for the bubbles, of course.)

Naturally sweet and rich in antioxidants, our Organic Darjeeling Green Tea serves just as well as a special 
occasion kind of tea, with cucumber sandwiches and Macarons [sku 51604], as it does your everyday cuppa. 
We're particularly fond of enjoying it as a morning or afternoon pickmeup, especially when paired with pastries, 
fruits, or mild and tangy fare: think fresh cut melon, a slice of French Apple Tart [sku 57284], or slices of apple 
spread with a bit of Fine Herbs Chevre [sku 88544]. 

Organic Darjeeling Green Tea","https://www.traderjoes.com/content/dam/trjo/products/m304/74753.png","4.49","[""Alfresco Dining"",""Cold Front"",""Desk Drawer"",""Glass Half Full"",""Rain or Shine"",""Rise & Shine""]","[""Organic""]",
"075106","Guatemala La Morena Peaberry Small Lot Coffee","One typically hears the term ""terroir"" used exclusively in relation to wine-and yet, this concept of climate and 
terrain being indicative of flavor is just as applicable to coffee. The beans in each bag of our limited-edition 
Trader Joe's Guatemala La Morena Peaberry Small Lot Coffee, for example, hail from the women-owned La 
Morena collective of farms, situated near the city of Huehuetenango in western Guatemala. Here, the region's 
warm, humid, subtropical climate and lush, limestone soils make ideal growing conditions for crafting this 
rich, chocolatey, and superlatively smooth coffee-the kind that conjures the character of its terroir with every 
satisfying sip.

In addition to its impressive provenance, the makers of this Small Lot Coffee have also ensured that each bag 
contains only the very best of the very best coffee beans from their harvest. While there are usually two beans 
in each coffee cherry, approximately 5% of coffee crops yield Peaberry beans, which are smaller and prized for 
their concentrated flavors. In these Peaberry beans, those flavors express themselves as dark chocolate, ripe 
blackberry, and a sweet, cozy finishing note of brown sugar. We recommend enjoying each cup in a context 
where you can slowly savor every sip, like paired with a flaky pastry, avocado toast, or a few squares of our Dark 
Chocolate Bar with Almonds [sku 90725].

Guatemala La Morena
Peaberry Small Lot Coffee","https://www.traderjoes.com/content/dam/trjo/products/m304/75106.png","10.99","[""A Long Finish"",""Brunch All Day"",""Rise & Shine""]","[""Kosher""]","[]"
"088861","Sipping Chocolate","We're big fans of hot chocolate. But this isn't hot chocolate. It's better! Big claim, we know, but Trader Joe's 
Sipping Chocolate really puts the ""chocolate"" in sipping chocolate.

¿ is rich, deep, dark chocolate was inspired by memories of relaxing in an outdoor European café, sipping 
velvety-smooth warm chocolate from a demitasse. Trader Joe's Sipping Chocolate was created with sipping 
in mind (in case you were wondering). Its chocolate ¿ avors are so deep and rich that it really does invite you 
to savor every drop. You can make it with water or milk. We think whole milk is what you want to use for the 
creamiest texture and greatest chocolate depths. It's the holidays, so indulge a little.

Each nine-ounce tin of Trader Joe's Sipping Chocolate contains just four, simple ingredients: sugar, cocoa, 
natural ¿ avor (from soy), and a bit of salt. Simple, yet decadent. Flavorful, yet re¿ ned. ¿ is is grown-up hot 
chocolate. 

Indulge in a cup any time you need an excuse to relax, or enjoy it with a Chocolate Danish or Petit Fours. Share 
a cup or gi¿  the entire tin as an expression of friendship and fondness-it's really lovely, really rich, wondrous 
chocolate. And speaking of wondrous, we're selling a nine-ounce tin of Sipping Chocolate for just $3.99. Happy 
sipping.","https://www.traderjoes.com/content/dam/trjo/products/m304/88861.png","5.99",,"[""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""3 Tbsp. (28g)"",""calories_per_serving"":""110 ""}]"
"066148","Autumn Maple Coffee","What's the ideal companion to a stack of TJ's Pumpkin Pancakes [sku 93044] with TJ's Organic Bourbon Barrel 
Aged Maple Syrup [sku 63562]? Why, a cup of Trader Joe's Autumn Maple Coffee, of course. This caffeinated 
creation is a captivating encapsulation of carefully curated coffee -100% Arabica beans from Central America, 
Colombia, and Brazil - and the well-balanced addition of natural maple flavor made with real Vermont maple 
syrup. 

Every cup delivers subtly sweet maple flavor that complements that stack of pancakes, a plate of eggs, or a 
ramekin of yogurt. If you're the type of coffee drinker who adds milk and sugar to your brew, you'll benefit 
from a more robust maple presence - we've found that augmenting flavored coffees this way results in enhanced 
flavor manifestation, sip after sip.

We've ordered a limited amount of Autumn Maple Coffee, so if it sounds pleasing to your palate, plan a trip to 
Trader Joe's soon so you don't miss out! We're selling each 14 ounce bag for $7.99.

FALL/
HOLIDAY

09.16.
19","https://www.traderjoes.com/content/dam/trjo/products/m304/66148.png","8.99","[""Alfresco Dining"",""Fall Faves"",""Rise & Shine""]","[""Kosher""]","[]"
