"sku","title","description","primary_image","retail_price","tags","characteristics","nutrition"
"062527","Ponzu Sauce","If you've ever been to a restaurant that serves poke, chances are that you've already experienced the uniquely 
tart, tangy, and umami-rich flavor of ponzu. Traditionally made with a base of rice vinegar, bonito broth, rice 
wine, and some manner of citrus juice, ponzu is a pitch-perfect sauce for seasoning fish for poke and sashimi, 
but that's hardly where we'd stop. Made for us by an expert supplier in Japan, Trader Joe's Ponzu Sauce can 
add an element of sweetness, savoriness, and richness to all sorts of dishes, from the simplest of rice bowls to 
the most complex of marinades.

Trader Joe's Ponzu Sauce is made in the style of shoyu ponzu, meaning it has a soy sauce base-ponzu without 
soy sauce tends to not keep very well on the shelf. Our supplier's recipe also subs out the rice wine in favor of 
a bit of sugar to provide a sweet contrast to the delightfully tart yuzu juice used in every batch. We find that 
this balance of ingredients makes it a more-than-capable condiment for pretty much any savory application in 
the kitchen, and especially so for making flavorful salad dressings, dipping with tempura, pan-fried gyoza, and 
other crispy appetizers, or mixing into burger patties for an extra bonito-powered boost of umami.

Ponzu Sauce","https://www.traderjoes.com/content/dam/trjo/products/m20405/62527.png","3.99","[""Feeling Adventurous"",""Pour It On""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 Tbsp. (15mL)"",""calories_per_serving"":""10 ""}]"
"077581","Yuzu Miso Topping & Spread","Combining two iconically Japanese ingredients into one uniquely delicious sauce, Trader Joe's Yuzu Miso 
Topping & Spread is a curiously captivating condiment, unlike any other we've offered before. On tasting it, 
you'll likely first notice its rich, luxuriously thick consistency, then the savory, umami-filled notes of its white 
miso paste base, which perfectly leads into the pleasantly tart tones of its mixed-in yuzu zest and yuzu juice. 
Then, once you've had a chance to take it all in, the elegant balance between its savory and citric elements ought 
to immediately inspire you with all the possibilities for where you can use it..

And indeed, the possibilities are practically endless: it's spectacular spread over grilled seafood, it's stupendous 
on a seared steak, and it adds remarkable depth of flavor to roast chicken. But that's just the beginning. From 
the simple (drizzled over a bowl of plain white rice, dunked with Handsome Cut Potato Fries [sku 96143] 
or Organic Chicken Nuggets [sku 67594]) to the sophisticated (mixed into marinades for pork ribs, served 
alongside charcuterie boards, or as a spread for an especially ornate sandwich), Trader Joe's Yuzu Miso 
Topping & Spread will add an unmistakeably umami, tantalizingly tart element to them all.

Yuzu Miso Topping & Spread","https://www.traderjoes.com/content/dam/trjo/products/m20405/77581.png","3.99","[""Feeling Adventurous"",""Pour It On""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 Tbsp. (20g)"",""calories_per_serving"":""50 ""}]"
"077513","Organic Mango Vinaigrette Dressing","As it turns out, summertime salads positively shine when dressed in a fusion of sweet, tangy, and tropical 
flavors... And lucky for you, Trader Joe's Organic Mango Vinaigrette Dressing deftly incorporates each of 
these attributes, setting the table for some fantastically fresh, summer fare.

A fairly simple blend of organic mango purée, vegetable oil, distilled white vinegar, and cane sugar (plus organic 
orange juice concentrate, dried red bell peppers, and garlic powder for added vim and vigor), our Organic 
Mango Vinaigrette lends itself to all sorts of applications. You can, of course, add a splash to salads (spinach 
+ feta + toasted almonds + Organic Mango Vinaigrette = yum), or you can use it as a marinade for grilled 
chicken. Or as a fancy inclusion for fish tacos. Or as the star of a cold noodle dish or pasta salad... 

Organic Mango Vinaigrette Dressing","https://www.traderjoes.com/content/dam/trjo/products/m20405/77513.png","3.99","[""Alfresco Dining"",""Picnic"",""Pour It On""]","[""Organic"",""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 Tbsp. (30mL)"",""calories_per_serving"":""90 ""}]"
"073601","Yuzu Kosho","The trick behind many great hot sauces and spicy condiments is a balance between tartness and heat-in 
a classic Buffalo sauce, for example, this is most often achieved via a carefully calibrated ratio of vinegar to 
cayenne. However, in the case of yuzu kosho, a chili paste popular in Japanese cuisine, it's less of a balancing act 
and more of a gleeful deep dive into both ends of the spectrum. Made with a captivating combination of chili 
peppers, sea salt, and peel of yuzu (a citrus that's downright essential in Japanese cuisine), Trader Joe's Yuzu 
Kosho offers thrilling heat, invigorating zestiness, and even a touch of umami in every bracing bite.

Our Yuzu Kosho's savory, sour, and spicy notes make it a more-than-capable condiment for all kinds of 
applications: it's an excellent spread for a sandwich, a terrific topper for freshly-seared scallops, and a superb 
sauce for spicing up a slice of pizza. Try mixing it into your next marinade for barbecued chicken wings, or 
adding a spoonful to a salad dressing for a little extra oomph. And for a truly special dip for French fries, Tots 
[sku 94094], and Organic Chicken Nuggets [sku 67594], add a bit of Yuzu Kosho to a small bowl of mayonnaise 
and sprinkle with Furikake [sku 60255].

Yuzu Kosho","https://www.traderjoes.com/content/dam/trjo/products/m20405/73601.png","3.99","[""Feeling Adventurous"",""Mouth On Fire"",""The \""X\"" Factor""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 tsp. (6g)"",""calories_per_serving"":""0 ""}]"
"077302","French Vinaigrette with Shallots","A great salad dressing should accomplish three things: for starters, it shouldn't be too thick-at that point, 
it's just dip. Second, it should expertly complement your salad ingredients. And third, it should of course, be 
delicious. We're delighted to report that Trader Joe's French Vinaigrette with Shallots handily meets these 
salad dressing standards.

Sporting a signature tanginess courtesy of red wine vinegar and Dijon mustard, this French Vinaigrette with 
Shallots offers from-scratch flavor without the hassle that tends to accompany from-scratch preparation. Its 
subtle, sophisticated flavors and easily poured nature create a classic Paris bistro vibe wherever you splash 
it-on Little Gem Lettuce [sku 76869], in a marinade for chicken or fish, over of-the-moment veggies (think 
steamed Artichokes [sku 76894] or grilled Zucchini [sku 20491]), or in a picnic-ready pasta salad. (Give the 
bottle a good shake prior to use-just like a from-scratch dressing, you won't find gums or thickeners here!)

This authentic, made-in-France classic is an astonishing value-and now available on the grocery shelves at 
your neighborhood Trader Joe's, every day.

French Vinaigrette with Shallots","https://www.traderjoes.com/content/dam/trjo/products/m20405/77302.png","2.99","[""Alfresco Dining"",""Feeling Fancy"",""Picnic"",""Pour It On""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 Tbsp. (30g)"",""calories_per_serving"":""140 ""}]"
"026426","Soy Sauce Reduced Sodium","Everyone knows soy sauce is salty. It's like the Asian-cuisine equivalent to a shaker of table salt. People use it 
liberally to add verve to all kinds of dishes, from stir-frys and noodle soups-to meats and vegetables. Just a 
little transforms bland white rice into something of a meal. And when it comes to recipes, it often serves as the 
base for sauces and marinades.

Despite its popularity, soy sauce's saltiness (say that ten times fast!) also means high sodium-something more 
and more people are choosing to avoid. Accordingly, the only soy sauce we sell is Trader Joe's Reduced Sodium 
Soy Sauce. With 530mg of sodium per 1 Tbsp. serving, it contains about 50% less sodium than leading soy 
sauce brands. Lower sodium aside, our Soy Sauce is made with the traditional Honjozo method, which uses 
a 6 month to 2 year natural brewing and fermentation approach. This means Trader Joe's Reduced Sodium 
Soy Sauce tastes authentic and is ideal for all your soy sauce needs. We're pretty sure you won't even notice the 
missing sodium!

 *Please check QIL to confirm current pricing.

Reduced Sodium Soy Sauce","https://www.traderjoes.com/content/dam/trjo/products/m20405/26426.png","3.79","[""Pour It On"",""The \""X\"" Factor""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 tbsp (15mL)"",""calories_per_serving"":""10 ""}]"
"077077","Organic 100% Sicilian Lemon Juice","You know what they say-when life gives you gorgeous, sun-kissed, Sicilian-grown lemons, make Organic 
100% Sicilian Lemon Juice! Cultivated on the island of Sicily since the 10th century (it isn't called the ""Lemon 
Riviera"" for nothing), Sicilian lemons are known for their aromatic, slightly oily peels and bright, sour-yet-
slightly-less-acidic flavor-and Trader Joe's Organic 100% Sicilian Lemon Juice captures the essence of an 
Italian lemon grove in a bottle. 

We know what you're thinking: ""Gee, Trader Joe's, couldn't I just squeeze my own organic lemons?"" Why, 
certainly you can! Easy-peasy lemon-squeezy, as they say. But squeezing your own organic Silcilian lemons 
might be a little trickier, as Sicilian lemons aren't as commonly found in stateside stores. Plus, you simply can't 
argue with the sheer convenience of having not-from-concentrate Lemon Juice on-demand. And whereas 
most bottled lemon juice is made from concentrate and infused with preservatives, ours contains nothing but 
pure, freshly-pressed & pasteurized Organic 100% Sicilian Lemon Juice. That's it. Whether you're a seasoned 
chef, a budding mixologist, or simply someone who appreciates a high-quality product at an incredible price, 
it's sure to earn a permanent spot in your pantry. 

Organic 100% Sicilian Lemon Juice","https://www.traderjoes.com/content/dam/trjo/products/m20405/77077.png","3.29","[""A Long Finish"",""Feeling Fancy"",""The \""X\"" Factor""]","[""Organic"",""Kosher""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 tsp. (5mL)"",""calories_per_serving"":""0 ""}]"
"050784","Cowboy Caviar Salsa","Legend has it that the Cowboy Caviar concept was originally developed around 1930 for an ""all Texas"" 
menu at a high-end department store. The head chef was mandated to include black-eyed-peas on the menu.  
Since she personally loathed the legumes, to make them palatable, she pickled them with onions, creating a 
salad-esque salsa -- ""Cowboy Caviar"" --  that has since become a cult classic.  

Strap on your spurs, Trader Joe's Cowboy Caviar is now in your town. Since we love cult classics, 
especially of the crazy, creative culinary concoction class, and we've had good success with our other less-
than-ordinary salsas, we decided to create our very own Trader Joe's Cowboy Caviar. Instead of black-
eyed peas, however, our ""caviar"" of choice is black beans that are mixed together with corn, onions and 
red bell peppers. Pickled in a blend of chipotle peppers, adobo sauce and lime juice, this crunchy, savory 
salsation carries southwestern character and enough heat to take note. It's a natural partner to tortilla chips 
and makes a delicious fish taco topping. Gluten-free, fat-free, low in sodium and vegan, Cowboy Caviar 
has ""cult-classic character"" written all over it, especially at just $2.49 for a 13 ounce jar. Yee-haw!

(This is not the actual jar)

CORRECTION: Cowboy Caviar Corn, Black Bean & Pepper Salsa does contain tomato as an ingredient. The 
information on this sheet has been amended to accurately reflect the correct salsa composition. Thank you.","https://www.traderjoes.com/content/dam/trjo/products/m20403/50784.png","3.49","[""Alfresco Dining"",""Crack a Beer"",""Midday Snacks"",""Picnic"",""Pour It On""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 Tbsp. (32g)"",""calories_per_serving"":""25 ""}]"
"097892","Glaze","¿  
 

Balsamic Glaze 
Trader Joe's Balsamic Glaze was born of the desire to have a rich, thick, creamy 
balsamic glaze available and within arm's reach, without having to take the time to 
reduce our own balsamic vinegar every time the craving struck.  And that's exactly 
what's inside this squeeze bottle. 
 
Balsamic Glaze is made for us in Modena, Italy, home of some of the world's best 
balsamic vinegar.  It's crafted using traditional methods, so it has the deep flavor and 
pungent aroma you expect. You can, of course, reduce balsamic vinegar over a flame to 
achieve a similar consistency, but that takes precious time and tends to increase the 
acidity of the vinegar.  Our Balsamic Glaze is ready to use and it preserves an ideal 
balance of sweet and bitter.  It's made by combining concentrated grape must and 
balsamic vinegar, then using a special filtration process that results in the thicker 
consistency that makes this Glaze so versatile.  Use it on salads, as a drizzle over grilled 
meat and fish, or as a dessert topping for fresh, summertime berries.  We're selling each 
8.5 fluid ounce bottle for $2.99, every day, making it a time saver and a money saver!","https://www.traderjoes.com/content/dam/trjo/products/m20405/97892.png","2.99","[""Alfresco Dining"",""Cheese Board"",""Date Night"",""Feeling Fancy"",""Gild The Lily"",""Pour It On"",""The \""X\"" Factor""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""1 Tbsp. (15mL)"",""calories_per_serving"":""35 ""}]"
"097915","Reduced Guilt Spinach & Kale Greek Yogurt Dip","Trader Joe's S&KGYD (that's Spinach & Kale Greek Yogurt Dip, as the header up above might have indicated) 
is a downright delicious. And thanks to its key ingredients-specifically, low-fat Greek yogurt-it has just 2g 
of fat & 30 calories per two-tablespoon serving. That's 75% less fat than regular spinach dip made with sour 
cream. Every tub is packed with Spinach & Kale, with finely chopped water chestnuts, red peppers, carrots, 
green onions, garlic on board contributing major flavor and texture. The recipe includes with a bit of mayo for 
extra smoothness, and just a touch of agave nectar to add subtle sweetness.  

S&KGYD is a natural choice to pair with fresh vegetable crudités or crackers and a superstar on sandwiches 
in place of mayo or other traditional condiments-whether it's turkey & cheese, piled high roast beef, an 
abundance of roasted vegetables, or even a freshly grilled burger, the flavor & texture of this Dip really shine.  

TJ's S&KGYD is made exclusively for us, so you'll find it only in the refrigerated case at your neighborhood 
Trader Joe's. We're selling each 16-ounce tub for the excellent everyday price of $4.49.

Spinach & Kale Greek Yogurt Dip","https://www.traderjoes.com/content/dam/trjo/products/m20404/97915.png","4.49","[""Alfresco Dining"",""Effortless Entertaining"",""Game Night"",""Heat Wave"",""Picnic""]",,"[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 Tbsp. (28g)"",""calories_per_serving"":""30 ""}]"
"077247","Thai Peanut Satay Sauce","Satay may be the one of most celebrated street foods in the history of global cuisine. Originating in Malaysia 
possibly as far back as the 1400s, love for satay has spread across Southeast Asia in the ensuing centuries, 
including the Philippines, Thailand, Sri Lanka, and Indonesia, where it has since been enshrined as a national 
dish. Now a favorite among foodies the world over, the popularity of satay skewers has brought with it a 
commensurate appreciation for satay sauce (also known as sambal kacang.) As our very own Trader Joe's Thai 
Peanut Satay Sauce demonstrates, this sweet, savory, and lightly spicy peanut-based sauce makes the ideal 
accompaniment to a classic chicken satay skewer-and so much more, too.

Made for us by a supplier in Thailand, our Peanut Satay Sauce starts with a base of rich coconut milk, peanuts, 
and aromatic red curry paste, to which our supplier adds a mix of savory seasonings including lemongrass, 
shallot, garlic, galangal, and tamarind paste. In addition to making a delicious dipping sauce for grilled, 
skewered proteins of all kinds (we're especially fond of it with shrimp, pork loin, or tofu), it also makes a 
fantastic condiment for burgers and lettuce wraps, and a superb sauce for serving over Thai Wheat Noodles 
[sku 62742]. And for an effortless and flavorful salad dressing, simply add a bit of Rice Vinegar [sku 76721] to  
a few spoonfuls of Satay Sauce in a bowl, mix, and enjoy.

Thai Peanut Satay Sauce","https://www.traderjoes.com/content/dam/trjo/products/m20405/77247.png","2.29","[""Dinner Hack"",""Feeling Adventurous"",""Pour It On""]","[""Vegan""]","[{""display_sequence"":0,""panel_id"":1,""panel_title"":"""",""serving_size"":""2 Tbsp. (34g)"",""calories_per_serving"":""80 ""}]"
