"name","sku","gtin","image","pack","size","retail_price","ordering_unit","is_catch_weight","average_case_weight","brand","taxonomy","level 1","level 2","level 3","manufacturer_name","distributor_name","content_url","description","unit_price","extra_data"
"Lemon EVOO Spray","MS004",,"https://www.artisanspecialty.com/wp-content/uploads/MS004-1.jpg",,"8 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/lemon-evoo-spray/","Mantova Spray Lemon Extra Virgin Olive Oil is an all natural product that has a great balance of lemon and extra virgin olive oil flavor. This non-stick cooking spray contains no artificial ingredients, preservatives, or anti-foaming agents. With the special spray bottle, the EVOO is protected from oxygen and does no contain aerosol and other unhealthy additives. It is great for managing the amount of oil used. Great for salads, meats or any cooking needs!",,"{""caseCount"":6,""shelfstable"":""Shelf Stable"",""origin"":""Italy""}"
"Ghee Butter Spray","MS005",,"https://www.artisanspecialty.com/wp-content/uploads/MS005-1.jpg",,"5 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/ghee-butter-spray/","Mantova Ghee Oil Spray offers a convenient way to use this traditional butter in your kitchen using a unique chemical free spray bottle. Ghee is a form of cultured and clarified butter that can be used in place of oils and butter in many recipes. Ghee has a high smoke point and can be used in food preparation with high temperatures without the risk of burning the oil and charring the food. This cultured, clarified and shelf-stable natural butter spray has a smoother nutty flavor and is extremely rich, imparting decadence into the meal.",,"{""caseCount"":6,""shelfstable"":""Shelf Stable"",""origin"":""Italy""}"
"Garlic EVOO Spray","MS002",,"https://www.artisanspecialty.com/wp-content/uploads/MS002-1.jpg",,"8 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/garlic-evoo-spray/","Mantova Spray Garlic Extra Virgin Olive Oil is an all natural product that has a great balance of garlic and extra virgin olive oil flavor from Mantova, Italy. This non-stick cooking spray contains no artificial ingredients, preservatives, or anti-foaming agents. With the special spray bottle, the Garlic EVOO is protected from oxygen and does not contain aerosol and other unhealthy additives. It is great for managing the amount of oil used. Great for salads, meats or any cooking needs!",,"{""caseCount"":6,""shelfstable"":""Shelf Stable"",""origin"":""Italy""}"
"Extra Virgin Olive Oil Spray","MS001",,"https://www.artisanspecialty.com/wp-content/uploads/MS001-1.jpg",,"8.5 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/extra-virgin-olive-oil-spray/","Mantova Spray Extra Virgin Olive Oil is an all natural product that has a great flavor, it combines the convenience of a spray oil with high quality extra virgin olive oil from Mantova, Italy. This non-stick cooking spray contains no artificial ingredients, preservatives or anti-foaming agents. With the special spray bottle the EVOO is protected from oxygen and does not contain aerosol and other unhealthy additives. It is great for managing the amount of oil used. Great for salads, meats or any cooking needs!",,"{""caseCount"":6,""shelfstable"":""Shelf Stable"",""origin"":""Italy""}"
"Black Truffle EVOO Spray","MS003",,"https://www.artisanspecialty.com/wp-content/uploads/MS003-1.jpg",,"8 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/black-truffle-evoo-spray/","Mantova Spray Truffle Extra Virgin Olive Oil is an all natural product that has a great balance of truffle and extra virgin olive oil flavor from Mantova, Italy. This non-stick cooking spray contains no artificial ingredients, preservatives, or anti-foaming agents. With the special spray bottle, the EVOO is protected from oxygen and does not contain aerosol and other unhealthy additives. It is great for managing the amount of oil used. Great for salads, meats or any cooking needs",,"{""caseCount"":6,""shelfstable"":""Shelf Stable"",""origin"":""Italy""}"
"White Verjus","VERJUS",,"https://www.artisanspecialty.com/wp-content/uploads/VERJUS-3.jpg",,"750 ml.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/white-verjus/","Verjus is an acidic liquid that is made from unripe green grapes. It has a mild acidity and is a staple in French cuisine. It is an extremely versatile ingredient that will enhance poultry, game, fish, seafood, stews, marinades, sauces and even salads. Use it as a marinade. It is also used to heighten flavor in the same manner that lemon or vinegar would be used. It is perfect for salad dressings and as a pan deglazer.",,"{""caseCount"":6,""shelfstable"":""Store in a cool dry place"",""origin"":""Boulou Spain""}"
"White Balsamic Vinegar","WBV5L",,"https://www.artisanspecialty.com/wp-content/uploads/WBV5L-3.jpg",,"5 Ltr.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/white-balsamic-vinegar/","White Balsamic has the same subtle, sweet flavor as the more widely available classic dark brown balsamic vinegar. It is light with a delicate aftertaste and pure clean color. This vinegar has the advantage over the classic variety in that it can be served with lighter colored foods without discoloring them. It can be included in salad dressings, marinades, and pale-coloured sauces. Try a small amount with fish, chicken or roasted vegetables to add a bright extra flavor.",,"{""caseCount"":2,""shelfstable"":""Store in a cool dry place"",""origin"":""""}"
"Tomato Vinegar","TOMVIN",,"https://www.artisanspecialty.com/wp-content/uploads/TOMVIN-3.jpg",,"500 ml",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/tomato-vinegar/","A flavor reminiscent of dried tomatoes",,"{""caseCount"":12,""shelfstable"":""Store in a cool dry place"",""origin"":""""}"
"Sotaroni Sweet Pedro Ximenez Vinegar, Gran Reserva",6069,,"https://www.artisanspecialty.com/wp-content/uploads/6069-3.jpg",,"200 mL",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/sotaroni-sweet-pedro-ximenez-vinegar-gran-reserva/","This is an exceptional quality vinegar that has been aged for 25 years. It boosts a strong mahogany colour, soft sweet and sour flavor and a thicker and more surrounding density.",,"{""caseCount"":6,""shelfstable"":""No"",""origin"":""Sweet and Sour""}"
"Sotaroni – 12 Year Sweet Pedro Ximénez Vinegar",6068,,"https://www.artisanspecialty.com/wp-content/uploads/6068-3.jpg",,"200 mL",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/sotaroni-12-year-sweet-pedro-ximenez-vinegar/","Derived from the Pedro Ximénez grape, known also for producing sumptuous wine. Cultivated in the warm climate and moist soil of Southern Spain and gathered in a late season harvest, these grapes are lovingly simmered into a semi sweet vinegar which rests in American antique oak barrels for 12 years to steep and soak in subtle flavors. It is very aromatic, boasting fruity notes with traces of figs and dates.",,"{""caseCount"":6,""shelfstable"":""No"",""origin"":""Subtle aromatic""}"
"Sherry Wine Vinegar Reserve","SWV1",,"https://www.artisanspecialty.com/wp-content/uploads/SWV1-3.jpg",,"750 ml.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/sherry-wine-vinegar-reserve/","Sherry vinegar is made from Sherry wines, using the tradtional criadera and soleras process of transferring vinegars from barrel to barrel over years. Dark amber in color, with a smooth, light-bodied consistency. Complex, with notes of fig, almond and oak tempering the bright acid. Great alternative to balsamic vinegar that should be a pantry staple. Use it in vinaigrettes in a place of red wine vinegar. Add a splash to gazpacho or rich, meat laden stews that need a hit of acid.",,"{""caseCount"":6,""shelfstable"":""Store in a dark cool dry place"",""origin"":""Spain""}"
"Sherry Wine Vinegar","SWV5",,"https://www.artisanspecialty.com/wp-content/uploads/SWV5-3.jpg",,"5 ltr.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/sherry-wine-vinegar-2/","This sherry vinegar is sold in a convenient 5 litre size. Stir a spoonful of sherry vinegar to light soups and broths to give a lift and bring out flavor. Use it to create an intense vinaigrette. A few drops on each side of a steak after it comes off the BBQ to complement and enhance. Sprinkle onto salads, roasted vegetables or cheese sparingly. Add a swirl to chilled summer gazpacho.",,"{""caseCount"":2,""shelfstable"":""Shelf Stable"",""origin"":""""}"
"Sherry Wine Vinegar","SWV20",,"https://www.artisanspecialty.com/wp-content/uploads/SWV20-3.jpg",,"250 mL.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/sherry-wine-vinegar/","Sherry vinegar is made from Sherry wines, using tradtional criaderas and soleras process of transferring vinegars from barrel to varrel over years. Dark amber in color, with a smooth, light-bodied consistency. Complex with notes of fig, almond and oak tempering the bright acid. Great alternative to balsamic vinegar that should be a pantry staple. Use it in vinaigrettes in place of red wine vinegar. Add a splash to gazpacho or rich, meat laden stews that need a hit of acid.",,"{""caseCount"":6,""shelfstable"":""Store in a cool dry place"",""origin"":""""}"
"Reggio Emilia Silver Balsamic Vinegar","BREG25",,"https://www.artisanspecialty.com/wp-content/uploads/BREG25-3.jpg",,"3.4 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/reggio-emilia-silver-balsamic-vinegar/","Traditional and exceptional vinegar from the town of Reggio Emilia near Modena Italy aged 18 years. Extremely compex and sweet taste, unique and flavorful aroma with an exceptional syrupy consistency. Traditional Balsamic Vinegar of Reggio emilia comes with a beautiful beige color gift box which makes the product a perfect gift to give or to be given.",,"{""caseCount"":""1 each"",""shelfstable"":""Store in a cool dry place"",""origin"":""""}"
"Reggio Emilia Red Balsamic Vinegar","BREG12",,"https://www.artisanspecialty.com/wp-content/uploads/BREG12-1.jpg",,"3.4 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/reggio-emilia-red-balsamic-vinegar/","Traditional and exceptional vinegar from the town of Reggio Emilia near Modena Italy aged 12 years. Extremely complex and sweet taste, unique and flavorful aroma with an exceptional syrupy consistency. Traditional Balsamic Vinegar of Reggio Emilia comes with a beautiful beige color gift box which makes the product a perfect gift or to be given.",,"{""caseCount"":""1 each"",""shelfstable"":""Store in a cool dry place"",""origin"":""""}"
"Red Verjus","VERAUSR",,"https://www.artisanspecialty.com/wp-content/uploads/VERAUSR-3.jpg",,"750 ml.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/red-verjus/","Verjus is the tart, fresh juice of unripe wine grapes. It is a culinary ingredient indigenous to the world’s wine producing regions that is used in sauce making, for poaching fish and meat, and to dress lettuces, vegetables and fruit. Verjus or “verjuice” as it is sometimes called, literally means green juice in the sense that it’s made from fruit that has yet to fully ripen. It is used to add acidity to foods, an important component in food and in cooking.",,"{""caseCount"":6,""shelfstable"":""Store in a cool dry place"",""origin"":""Boulou Spain""}"
"Raspberry Vinegar","DELRASV5l",,"https://www.artisanspecialty.com/wp-content/uploads/DELRASV5L-3.jpg",,"5 ltr.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/raspberry-vinegar/","Raspberry vinegar became a culinary sensation in the 1980’s, and it’s popularity has not flagged since. It is commonly used in salad dressings, but try tossing root vegetables in raspberry vinegar and kosher salt and roasting with a joint of lamb. Also, add brightness to glazed fruits, pureed vegetables, and exciting nuances to pickles and preserves.",,"{""caseCount"":"""",""shelfstable"":"""",""origin"":""""}"
"Pedro Ximenez Sherry Wine","SWVRIO",,"https://www.artisanspecialty.com/wp-content/uploads/SWVRIO-3.jpg",,"5 L.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/pedro-ximenez-sherry-wine/","Sherry wine produces a particularly full-bodied, well-rounded vinegar. Top quality sherry vinegars are rich and strong, sharp and refreshing. These vinegars hold the nutty base notes of the sherry wine, as well as traces of oak and caramel, toasted almonds and coffee.",,"{""caseCount"":2,""shelfstable"":"""",""origin"":""""}"
"Organic Apple Cider Glaze","MS006",,"https://www.artisanspecialty.com/wp-content/uploads/MS006-1.jpg",,"8.5 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/organic-apple-cider-glaze/","Mantova Organic Unfiltered Apple Cider Vinegar Glaze from Mantova, Italy is a great addition to a healthy diet. Fortunately it’s easy to follow an apple cider vinegar diet because there are many way to incorporate it into your daily regimen.",,"{""caseCount"":6,""shelfstable"":""Shelf Stable"",""origin"":""Italy""}"
"La Saba Vinocotto","SABA",,"https://www.artisanspecialty.com/wp-content/uploads/SABA-3.jpg",,"8.5 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/la-saba-vinocotto/","Sweet reduction of the grape must used to make balsamic vinegar. Reduced to about one-third of its original volume, and aged for 2 years in chestnut and oak barrels, creating a syrup like consistency. Very versatile product, bringing a sweet balsamic flavor to meat, fish, vegetables, and desserts.",,"{""caseCount"":6,""shelfstable"":""Store in a cool dry place"",""origin"":""Nigris Italy""}"
"Classic Vincotto","VINCOCL",,"https://www.artisanspecialty.com/wp-content/uploads/VINCOCL-1.jpeg",,"8.5 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/classic-vincotto/","The Vincotto is a condiment that is obtained from two different kinds of grapes: Negroamaro and Malvasia Nera. The Vincotto is an elixir sweet and and velvety with delicate harmonious flavors of spices, grapes and plums. The grapes are left to dry on the vines and afterwards on wooden trellises. The very thick product is obtained and poured into small oak barrels together and aged in the barrels for over years to develope all the flavors. No additives, preservatives or dyes are used. The Vincotto is a very versatile seasoning, it can be used as a condiment giving a more delicious tang to roasted meats, vegetables, fruit salads and sweets.",,"{""caseCount"":6,""shelfstable"":""No"",""origin"":""""}"
"Cider Vinegar","VINC",,"https://www.artisanspecialty.com/wp-content/uploads/VINC-3.jpg",,"5 ltr.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/cider-vinegar/","Pure apple cider vingear, great for a wide range of culinary applications and all around pratical uses.",,"{""caseCount"":"""",""shelfstable"":"""",""origin"":""""}"
"Champagne Vinegar – Beaufor","DELCV5L2",,"https://www.artisanspecialty.com/wp-content/uploads/DELCV5L2-1.jpg",,"5 ltr.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/champagne-vinegar-beaufor/","Delightfully tart, bright and sweet vinegar crafted from grapes grown in Reims, France’s Champagne region.",,"{""caseCount"":2,""shelfstable"":""Store in a cool dry place"",""origin"":""France""}"
"Banyuls France","BANV",,"https://www.artisanspecialty.com/wp-content/uploads/BANV-1.jpg",,"16.9 oz.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/banyuls-france/","Banyuls is one of France’s famous vins doux and it is made principally from the grenache grapes that grow in and aroundthe harsh arid region where France joins Spain on the Mediterranean coast. The vinegar that is made from this wine is aged for five years in oak casks and retains all of the wine’s qualitites, with hints of nuts, licorice, coffee, orange peel and vanilla.",,"{""caseCount"":6,""shelfstable"":""Store in a cool dry place"",""origin"":""""}"
"Aged Premium Balsamic Vinegar","BV5L",,"https://www.artisanspecialty.com/wp-content/uploads/BV5L-1.jpg",,"5 ltr.",,,,,,,,,,," Artisan Specialty Foods","https://www.artisanspecialty.com/product/aged-premium-balsamic-vinegar/","A rich, complex sweetness that explodes in the mouth with notes of fig, molasses, cherry, chocolate, or prune. Traditional balsamic should pick up the flavors of the wood it matured in, and may have a slight smokiness. Traditional balsamic offers a mellow tartness rather than a strong acidity. Traditional balsamic vinegar is glossy, viscous, and dark brown, though it captures light beautifully. It moves like syrup, and has a velvety texture on the tongue.",,"{""caseCount"":2,""shelfstable"":""Shelf Stable"",""origin"":""""}"
