name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Cristalino Añejo Tequila 100% de Agave,"An ultra-premium clear Añejo Tequila finished in port wine casks. 1800® Cristalino is a beautiful contradiction. It is aged in French and American oak barrels, married together, then rested in port wine casks. Finally, it is meticulously filtered to crystal clear clarity while retaining the depth and complexity of Añejo along with the silky smoothness of a Claro.",,1867783,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1595710/00ac54bfb91a78e57850e.png?1616728740,,https://johnsonbrothers.storefronts.site/p/9UDGH,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Essential Art Series 9 Shantelle Martin Silver Tequila Collection,"Made from 100% Blue Agave and double distilled for incredible smoothness, this Silver Tequila represents a modern blend of artistry and quality.",,1964633,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1002016/07302a02a8fe0a1116aba.png?1560488840,,https://johnsonbrothers.storefronts.site/p/43WQ3,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Essential Artists Series 2023 Release Silver Tequila,"1800 Tequila from Mexico, provided by Proximo Spirits. Enjoy the unique taste and quality.",,1921444,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2648831/30b1f3c2e8489ce67031b.png?1686310962,,https://johnsonbrothers.storefronts.site/p/XUXWU,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1479166,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1154582,6,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1438351,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1045006,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1119735,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1958340,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1195123,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
The Ultimate Blood Orange Margarita,1800® The Ultimate Blood Orange Margarita has a buttery orange flavor + clementine & honey notes. Tequila & lime zest lead mildly bitter finish,,1454061,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179666/069214b46bb1478031955.png?1718646192,,https://johnsonbrothers.storefronts.site/p/3M4GA,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Mango Margarita,"1800® The Ultimate Margarita Mango - Tropical mango, with juicy orange & hints of banana. Syrupy mango, agave & light lime finish",,1154838,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2279506/f5dfa20dd3ce1b07ee82a.png?1651530468,,https://johnsonbrothers.storefronts.site/p/FMEMW,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Original Margarita,"1800® The Ultimate Margarita Original is made with real tequila and the extract of lime. Ready-to serve, just pour and enjoy",,1417546,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179671/59ca32a95c985c9a67236.png?1718646364,,https://johnsonbrothers.storefronts.site/p/D3F29,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Passionfruit Margarita,1800 The Ultimate Margarita® Passion Fruit blends premium tequila with natural flavors of passion fruit and extract of lime.,,1237572,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179672/062943c5733f0ab32452d.png?1718646436,,https://johnsonbrothers.storefronts.site/p/X3389,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Peach Margarita,"Beginning with tequila & buttery peach flavor, 1800® The Ultimate Peach Margarita finishes with light citrus & fuzzy peach skin",,1160995,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179675/8fa6dff90142e66961c77.png?1718646508,,https://johnsonbrothers.storefronts.site/p/S6DZE,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Raspberry Margarita,1800® The Ultimate Raspberry Margarita has dark red berry with wine tones blends into mellow tequila & mixed citrus zest,,1993541,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179684/aed87bfd41995c5db3662.png?1718646669,,https://johnsonbrothers.storefronts.site/p/0SD3C,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Spicy Margarita,"1800® The Ultimate Spicy Margarita evokes earthy green pepper with slight vinegar notes balanced by lemon zest, lime juice & sweet orange",,1633657,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2248040/72da3a437fd738fd833d5.png?1649658497,,https://johnsonbrothers.storefronts.site/p/FCA62,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Strawberry Margarita,"The Ultimate Margarita is the world’s greatest cocktail created with premium tequila perfectly blended with the flavor of fresh fruit and the extract of lime for a refreshing crisp bite and tangy finish. Our new flavor, 1800 Strawberry Margarita is perfect for any occasion – simply chill and pour over ice.",,1826101,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179688/3ccfc1c886d77f24d4349.png?1718646853,,https://johnsonbrothers.storefronts.site/p/UC9V1,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Strawberry Margarita,"The Ultimate Margarita is the world’s greatest cocktail created with premium tequila perfectly blended with the flavor of fresh fruit and the extract of lime for a refreshing crisp bite and tangy finish. Our new flavor, 1800 Strawberry Margarita is perfect for any occasion – simply chill and pour over ice.",,1372495,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179688/3ccfc1c886d77f24d4349.png?1718646853,,https://johnsonbrothers.storefronts.site/p/UC9V1,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Watermelon Margarita,1800® The Ultimate Margarita – Watermelon has juicy red fruit flavor fades into fresh green rind & lime zest. Ripe melon & tequila finish,,1481074,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2279456/d57754a1ba9fe818cd379.png?1651525826,,https://johnsonbrothers.storefronts.site/p/Y00X0,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Wild Berry Margarita,1800 The Ultimate Margarita® Wild Berry blends premium tequila with natural flavors of a mix of berries.,,1495366,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179690/37ab2d5f7a5dd99774363.png?1718647078,,https://johnsonbrothers.storefronts.site/p/5PCW1,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Ultimate Pineapple Margarita,"1800® The Ultimate Pineapple Margarita has sweet creamy pineapple & bright orange flavor. Finishes with brown sugar, agave & mixed citrus",,1544325,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179681/32205aa14738bef6b7aab.png?1718646600,,https://johnsonbrothers.storefronts.site/p/GSNTU,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Cabernet Sauvignon Oakville,"1881 Napa from United States, provided by Boisset America. Enjoy the unique taste and quality.",,1009908,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2587930/0a702fe1ad273fa4d307a.png?1680609971,,https://johnsonbrothers.storefronts.site/p/GQNZZ,,,,1881 Napa,Wine,Still,Red,,johnson brothers,Boisset America,United States,Alcohol,Wine,Still,Red
Añejo Tequila 100% Agave,"Visual Attributes : A bright amber yellow tequila is the result of its careful aging in white oak barrels, the tears slowly sliding down the glass stand out.

Aroma : Its smoothness stands out with outstanding balance and honey sweetness. Exquisite fruit and chocolate complement its wood aroma.

Flavor : Complex, rich and diverse, elegantly smooth and sweet with highlights of dry fruit and wood offering a lingering aftertaste.

Mouthfeel : Exceptional smoothness that seduces your palate.",,1362874,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3191009/bcaf559e16d230c0b8d02.png?1719322984,,https://johnsonbrothers.storefronts.site/p/FLALW,,,,1921 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Surville Enterprises/Barton&Gue,Mexico,Alcohol,Spirit,Tequila,Añejo
Copper Distilled Blanco Tequila 100% de Agave,"Visual Attributes : Bright crystal-clear color which forms a veal of thin tears that slide slowly to the bottom of the glass when served and swirled.

Aroma : Sweet agave and freshly cut herbs with citric nuances.

Flavor : Delicate and harmonious flavor, concentrating the essence and sweetness of agave but with a fruity twist and clean balanced citric aftertaste.

Mouthfeel : Velvety on tongue.",,1858917,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3191000/e3be6d12dd8fd5b51e3ed.png?1719322971,,https://johnsonbrothers.storefronts.site/p/CB37M,,,,1921 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Surville Enterprises/Barton&Gue,Mexico,Alcohol,Spirit,Tequila,Blanco
Reposado Tequila 100% de Agave,"Visual attributes : Golden honey colored tequila that evokes the brightness of the most precious metal, its luminous transparency makes the tears slide elegantly.

Aroma : Sweet and comforting plum and vanilla aroma combined with a hint of slightly toasted oak from the barrel.

Flavor : Its strong character causes a powerful impression on the first sip, it possesses a smooth fruity flavor with a moderate sweetness, a delicate white oak aftertaste and toasted hazelnut nuances.

Mouthfeel : Silky and warm tongue sensation.",,1007052,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3190998/0e182473da9e830077359.png?1719322965,,https://johnsonbrothers.storefronts.site/p/XDBGN,,,,1921 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Surville Enterprises/Barton&Gue,Mexico,Alcohol,Spirit,Tequila,Reposado
Premium Bloody Mary Mix,"2 Dads from United States, provided by 2 Dads. Enjoy the unique taste and quality.",,1493165,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1968953/72f21f4ddf59f5e148976.png?1624019778,,https://johnsonbrothers.storefronts.site/p/3CQJN,,,,2 Dads,Mixers,Non-alcoholic,Non-alcoholic,,johnson brothers,2 Dads,United States,Alcohol,Mixers,Non-alcoholic,Non-alcoholic
Premium Bloody Mary Mix,"2 Dads from United States, provided by 2 Dads. Enjoy the unique taste and quality.",,1904215,12,32.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1968953/72f21f4ddf59f5e148976.png?1624019778,,https://johnsonbrothers.storefronts.site/p/3CQJN,,,,2 Dads,Mixers,Non-alcoholic,Non-alcoholic,,johnson brothers,2 Dads,United States,Alcohol,Mixers,Non-alcoholic,Non-alcoholic
Premium Jalapeño Margarita Mix,"2 Dads from United States, provided by 2 Dads. Enjoy the unique taste and quality.",,1464020,12,32.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2202567/2e5f10c807d8042589b40.png?1645615108,,https://johnsonbrothers.storefronts.site/p/D0FHP,,,,2 Dads,Mixers,Non-alcoholic,Non-alcoholic,,johnson brothers,2 Dads,United States,Alcohol,Mixers,Non-alcoholic,Non-alcoholic
Apricot Cosmic Crisp,"2 Towns Ciderhouse from United States, provided by 2 Towns Ciderhouse. Enjoy the unique taste and quality.",,1300340,1,15.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2922621/a642d68fffb0e350c69c6.png?1704885079,,https://johnsonbrothers.storefronts.site/p/5C6VT,,,,2 Towns Ciderhouse,Cider,Sparkling,Sparkling,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Sparkling,Sparkling
Apricot Cosmic Crisp,"2 Towns Ciderhouse from United States, provided by 2 Towns Ciderhouse. Enjoy the unique taste and quality.",,1745293,1,5.16,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2922621/a642d68fffb0e350c69c6.png?1704885079,,https://johnsonbrothers.storefronts.site/p/5C6VT,,,,2 Towns Ciderhouse,Cider,Sparkling,Sparkling,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Sparkling,Sparkling
Apricot Cosmic Crisp,"2 Towns Ciderhouse from United States, provided by 2 Towns Ciderhouse. Enjoy the unique taste and quality.",,1202615,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2922621/a642d68fffb0e350c69c6.png?1704885079,,https://johnsonbrothers.storefronts.site/p/5C6VT,,,,2 Towns Ciderhouse,Cider,Sparkling,Sparkling,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Sparkling,Sparkling
Barrel Aged Bleuveré Cider,"The vibrant blend is fermented and aged in toasted oak barrels with apple eau de vie, resulting in a rich, fruit-forward tribute to our traditional Pommeau with a twist. Swirling aromatics of fruit, spice, earth and wood are infused with a kiss of lavender, while the taste of ripe berries completes the profile.",,1760254,6,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2433592/91edb0830883708b62b57.png?1662034554,,https://johnsonbrothers.storefronts.site/p/AXKNY,,,,2 Towns Ciderhouse,Cider,Cider,Cider,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Cider,Cider
Blueberry Cosmic Crisp Cider,"Crafted with Northwest blueberries and Cosmic Crisp apples, these rockin’ electric blues will transport you straight across the galaxy.",,1960856,1,15.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252889/2e48045956c196fe2b0e5.png?1650349854,,https://johnsonbrothers.storefronts.site/p/48V86,,,,2 Towns Ciderhouse,Cider,Sparkling,Sparkling,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Sparkling,Sparkling
Blueberry Cosmic Crisp Cider,"Crafted with Northwest blueberries and Cosmic Crisp apples, these rockin’ electric blues will transport you straight across the galaxy.",,1338936,1,5.16,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252889/2e48045956c196fe2b0e5.png?1650349854,,https://johnsonbrothers.storefronts.site/p/48V86,,,,2 Towns Ciderhouse,Cider,Sparkling,Sparkling,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Sparkling,Sparkling
Blueberry Cosmic Crisp Cider,"Crafted with Northwest blueberries and Cosmic Crisp apples, these rockin’ electric blues will transport you straight across the galaxy.",,1166723,24,12.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252889/2e48045956c196fe2b0e5.png?1650349854,,https://johnsonbrothers.storefronts.site/p/48V86,,,,2 Towns Ciderhouse,Cider,Sparkling,Sparkling,,johnson brothers,2 Towns Ciderhouse,United States,Alcohol,Cider,Sparkling,Sparkling
