name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Cristalino Añejo Tequila 100% de Agave,"An ultra-premium clear Añejo Tequila finished in port wine casks. 1800® Cristalino is a beautiful contradiction. It is aged in French and American oak barrels, married together, then rested in port wine casks. Finally, it is meticulously filtered to crystal clear clarity while retaining the depth and complexity of Añejo along with the silky smoothness of a Claro.",,1867783,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1595710/00ac54bfb91a78e57850e.png?1616728740,,https://johnsonbrothers.storefronts.site/p/9UDGH,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Cristalino Añejo Tequila 100% de Agave,"An ultra-premium clear Añejo Tequila finished in port wine casks. 1800® Cristalino is a beautiful contradiction. It is aged in French and American oak barrels, married together, then rested in port wine casks. Finally, it is meticulously filtered to crystal clear clarity while retaining the depth and complexity of Añejo along with the silky smoothness of a Claro.",,1403369,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1595710/00ac54bfb91a78e57850e.png?1616728740,,https://johnsonbrothers.storefronts.site/p/9UDGH,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Essential Artists Series 2023 Release Silver Tequila,"1800 Tequila from Mexico, provided by Proximo Spirits. Enjoy the unique taste and quality.",,1921444,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2648831/30b1f3c2e8489ce67031b.png?1686310962,,https://johnsonbrothers.storefronts.site/p/XUXWU,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Limited Edition Milenio Extra Añejo 100% De Agave Pedro Friedeberg Edición,"1800 Tequila from Mexico, provided by Proximo Spirits. Enjoy the unique taste and quality.",,1156220,3,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2836574/b7bdfc777ac7a4a801236.png?1699603103,,https://johnsonbrothers.storefronts.site/p/97XFG,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Milenio Extra Añejo Tequila 100% de Agave,"1800® Milenio is aged, then matured in French Oak ex-Cognac barrels. Balanced vanilla, red fruit & cinnamon flavors",,1601556,3,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2247637/478f416a1b7070f04f564.png?1649425749,,https://johnsonbrothers.storefronts.site/p/5DXMH,,,,1800 Tequila,Spirit,Tequila,Extra Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Extra Añejo
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1479166,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1154582,6,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1119735,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1958340,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1195123,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
The Ultimate Black Cherry Margarita,1800 The Ultimate Margarita® Black Cherry blends premium tequila with the flavor of fresh fruit and lime.,,1038449,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179664/9b3247cccbd8140e1c2f9.png?1718646115,,https://johnsonbrothers.storefronts.site/p/6AGW5,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Blood Orange Margarita,1800® The Ultimate Blood Orange Margarita has a buttery orange flavor + clementine & honey notes. Tequila & lime zest lead mildly bitter finish,,1454061,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179666/069214b46bb1478031955.png?1718646192,,https://johnsonbrothers.storefronts.site/p/3M4GA,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Mango Margarita,"1800® The Ultimate Margarita Mango - Tropical mango, with juicy orange & hints of banana. Syrupy mango, agave & light lime finish",,1154838,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2279506/f5dfa20dd3ce1b07ee82a.png?1651530468,,https://johnsonbrothers.storefronts.site/p/FMEMW,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Original Margarita,"1800® The Ultimate Margarita Original is made with real tequila and the extract of lime. Ready-to serve, just pour and enjoy",,1417546,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179671/59ca32a95c985c9a67236.png?1718646364,,https://johnsonbrothers.storefronts.site/p/D3F29,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Passionfruit Margarita,1800 The Ultimate Margarita® Passion Fruit blends premium tequila with natural flavors of passion fruit and extract of lime.,,1237572,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179672/062943c5733f0ab32452d.png?1718646436,,https://johnsonbrothers.storefronts.site/p/X3389,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Passionfruit Margarita,1800 The Ultimate Margarita® Passion Fruit blends premium tequila with natural flavors of passion fruit and extract of lime.,,1120146,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179672/062943c5733f0ab32452d.png?1718646436,,https://johnsonbrothers.storefronts.site/p/X3389,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Spicy Margarita,"1800® The Ultimate Spicy Margarita evokes earthy green pepper with slight vinegar notes balanced by lemon zest, lime juice & sweet orange",,1633657,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2248040/72da3a437fd738fd833d5.png?1649658497,,https://johnsonbrothers.storefronts.site/p/FCA62,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Strawberry Margarita,"The Ultimate Margarita is the world’s greatest cocktail created with premium tequila perfectly blended with the flavor of fresh fruit and the extract of lime for a refreshing crisp bite and tangy finish. Our new flavor, 1800 Strawberry Margarita is perfect for any occasion – simply chill and pour over ice.",,1372495,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179688/3ccfc1c886d77f24d4349.png?1718646853,,https://johnsonbrothers.storefronts.site/p/UC9V1,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Watermelon Margarita,1800® The Ultimate Margarita – Watermelon has juicy red fruit flavor fades into fresh green rind & lime zest. Ripe melon & tequila finish,,1481074,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2279456/d57754a1ba9fe818cd379.png?1651525826,,https://johnsonbrothers.storefronts.site/p/Y00X0,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
The Ultimate Wild Berry Margarita,1800 The Ultimate Margarita® Wild Berry blends premium tequila with natural flavors of a mix of berries.,,1495366,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179690/37ab2d5f7a5dd99774363.png?1718647078,,https://johnsonbrothers.storefronts.site/p/5PCW1,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Ultimate Pineapple Margarita,"1800® The Ultimate Pineapple Margarita has sweet creamy pineapple & bright orange flavor. Finishes with brown sugar, agave & mixed citrus",,1544325,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3179681/32205aa14738bef6b7aab.png?1718646600,,https://johnsonbrothers.storefronts.site/p/GSNTU,,,,1800 Tequila Cocktails,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Cabernet Sauvignon Double Black Bourbon Barrel Aged Lodi Limited Edition,"Flavor : Layered with suggestions of blackberry, vanilla and warm spice with notes reminiscent of Bourbon: caramel, butterscotch and charred oak.",,1689159,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3251705/acccddaf6217e29ccc7b5.png?1723150710,,https://johnsonbrothers.storefronts.site/p/BNAVO,,,,1924 Wines,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Double Black Lodi Limited Edition,"Intense aromas of black cherry, violet, black peppercorn and smoky charred notes, complemented by concentrated flavors of blackberry jam, black currant and spicy clove.",,1829968,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3006594/bc1448456e561d074b366.png?1709239186,,https://johnsonbrothers.storefronts.site/p/S2420,,,,1924 Wines,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Chardonnay Buttery 1924 Double Gold Limited Edition,"1924 Wines from United States, provided by Delicato Family Vineyards. Enjoy the unique taste and quality.",,1079298,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2389734/9c87ccda4ba4a60bac6fe.png?1658144877,,https://johnsonbrothers.storefronts.site/p/Q29WO,,,,1924 Wines,Wine,Still,White,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,White
Double Black Red Wine Blend Lodi Limited Edition,"Rich aromas of blackberry, mocha, caramel and vanilla, setting the stage for concentrated core flavors of plum, dark chocolate, toasted marshmallow and allspice.",,1233445,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252851/ce92764f1dc43bce755ac.png?1650349818,,https://johnsonbrothers.storefronts.site/p/A5CTA,,,,1924 Wines,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Limited Edition 1924 Whiskey Barrel Aged Red Blend,"Rich aromas of blackberry, mocha, caramel and vanilla, setting the stage for concentrated core flavors of plum, dark chocolate, toasted marshmallow and allspice.",,1537177,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3153725/c522826f491c0ba77b2e8.png?1717087279,,https://johnsonbrothers.storefronts.site/p/1VAMV,,,,1924 Wines,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Pinot Noir Port Barrel Aged California Limited Edition,"Rich Pinot Noir aged in Port barrels, creating a velvety wine with layered flavors of blackberry and cocoa, complex spice aromas and richly toasted oak.",,1850263,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3006597/647a561b1a08ae4c33e3f.png?1709239294,,https://johnsonbrothers.storefronts.site/p/VF5R4,,,,1924 Wines,Wine,Still,Red,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Double Gold California,"The fruit for the 1924 Sauvignon Blanc is selected from cool growing regions throughout California, resulting in crisp, bright acidity and brilliant flavor concentration.

The 1924 Sauvignon Blanc boasts aromas of bright citrus and stone fruit that complement flavors of green apple and melon. This juicy and crisp wine has exceptional balance with a clean finish.",,1479302,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252883/dd333b985f7299b846b92.png?1650349848,,https://johnsonbrothers.storefronts.site/p/09DMN,,,,1924 Wines,Wine,Still,White,,johnson brothers,Delicato Family Vineyards,United States,Alcohol,Wine,Still,White
Blended Irish Whiskey 80 Proof,"This award-winning spirit is smooth, malty and slightly sweet to start, with a tingle of honey and citrus. A blended Irish whiskey, distilled twice and aged four years in the mild climate, the woody essence suggests caramel and vanilla to the finish.",,1613271,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252888/c1caabc8616ed6d91dd3f.png?1650349853,,https://johnsonbrothers.storefronts.site/p/W5GWL,,,,2 Gingers,Spirit,Whiskey,Irish,,johnson brothers,Beam Suntory,Ireland,Alcohol,Spirit,Whiskey,Irish
Blended Irish Whiskey 80 Proof,"This award-winning spirit is smooth, malty and slightly sweet to start, with a tingle of honey and citrus. A blended Irish whiskey, distilled twice and aged four years in the mild climate, the woody essence suggests caramel and vanilla to the finish.",,1042023,12,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252888/c1caabc8616ed6d91dd3f.png?1650349853,,https://johnsonbrothers.storefronts.site/p/W5GWL,,,,2 Gingers,Spirit,Whiskey,Irish,,johnson brothers,Beam Suntory,Ireland,Alcohol,Spirit,Whiskey,Irish
Blended Irish Whiskey 80 Proof,"This award-winning spirit is smooth, malty and slightly sweet to start, with a tingle of honey and citrus. A blended Irish whiskey, distilled twice and aged four years in the mild climate, the woody essence suggests caramel and vanilla to the finish.",,1667387,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252888/c1caabc8616ed6d91dd3f.png?1650349853,,https://johnsonbrothers.storefronts.site/p/W5GWL,,,,2 Gingers,Spirit,Whiskey,Irish,,johnson brothers,Beam Suntory,Ireland,Alcohol,Spirit,Whiskey,Irish
Blended Irish Whiskey 80 Proof,"This award-winning spirit is smooth, malty and slightly sweet to start, with a tingle of honey and citrus. A blended Irish whiskey, distilled twice and aged four years in the mild climate, the woody essence suggests caramel and vanilla to the finish.",,1873860,96,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2252888/c1caabc8616ed6d91dd3f.png?1650349853,,https://johnsonbrothers.storefronts.site/p/W5GWL,,,,2 Gingers,Spirit,Whiskey,Irish,,johnson brothers,Beam Suntory,Ireland,Alcohol,Spirit,Whiskey,Irish
Gem of Kentucky Straight Bourbon Whiskey,"2XO Whiskey from United States, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1431369,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2759748/b8412a18f99e130b46fd0.png?1694430687,,https://johnsonbrothers.storefronts.site/p/JO023,,,,2XO Whiskey,Spirit,Whiskey,Bourbon,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Whiskey,Bourbon
Oak Series American Oak Kentucky Straight Bourbon Whiskey,"2XO Whiskey from United States, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1562461,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2663981/c9a94a7320c844b69f2ae.png?1687173243,,https://johnsonbrothers.storefronts.site/p/FECMQ,,,,2XO Whiskey,Spirit,Whiskey,Bourbon,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Whiskey,Bourbon
Oak Series French Oak Kentucky Straight Bourbon Whiskey,"2XO Whiskey from United States, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1686897,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3248350/f5f863fa4c76dbd53616c.png?1722966058,,https://johnsonbrothers.storefronts.site/p/FFLQU,,,,2XO Whiskey,Spirit,Whiskey,Bourbon,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Whiskey,Bourbon
The Kiawah Blend Kentucky Straight Bourbon Whiskey,"2XO Whiskey from United States, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1856026,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2843751/e7ddc590e2431798c5cca.png?1700046175,,https://johnsonbrothers.storefronts.site/p/6U30H,,,,2XO Whiskey,Spirit,Whiskey,Bourbon,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Whiskey,Bourbon
The Tribute Blend Kentucky Straight Bourbon Whiskey,"2XO Whiskey from United States, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1251426,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2661090/37b6514f35e1a2e2c350e.png?1686837519,,https://johnsonbrothers.storefronts.site/p/0E8YV,,,,2XO Whiskey,Spirit,Whiskey,Bourbon,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Whiskey,Bourbon
Blanco Tequila 100% de Agave,"3 Tres Tequila from Mexico, provided by Levecke. Enjoy the unique taste and quality.",,1658066,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1951255/219c78d818f60ffd3990e.png?1621860704,,https://johnsonbrothers.storefronts.site/p/CEPEU,,,,3 Tres Tequila,Spirit,Tequila,Blanco,,johnson brothers,Levecke,Mexico,Alcohol,Spirit,Tequila,Blanco
