"description","sku","pack","size","gtin","name","retail_price","is_catch_weight","average_case_weight","image","manufacturer_sku","ordering_unit","is_broken_case","content_url","brand","level_1","level_2","level_3","manufacturer_name","distributor_name","unit_price","extra_data"
""," 38506","","4/ 10/ 1.41 OZ","","FURIKAKE KATSUO OKAKA 1.4OZ NINBEN","","","","https://ecatalog.wismettacusa.com/upload/img/m/7269237835c118e3dcc5d59.44829543.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1332&branch=LOS","NINBEN","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38506"",""packSize"":""4/ 10/ 1.41 OZ"",""minOrderQty"":""10"",""barcode"":""074410385064"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/7269237835c118e3dcc5d59.44829543.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1332&branch=LOS""}"
"FOR URAMAKI OR BENTO BOX. REAL BONITO FLAKE USED"," 38517","","10/ 17.63 OZ","","FURIKAKE RICE MIX KATSUO MIRIN 500G MISH","","","","https://ecatalog.wismettacusa.com/upload/img/m/1601080952612d7df96b66e0.88579364.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1314&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38517"",""packSize"":""10/ 17.63 OZ"",""minOrderQty"":""1"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1601080952612d7df96b66e0.88579364.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1314&branch=LOS""}"
""," 38757","","10/ 17.63 OZ","","FURIKAKE SETO FUMI 500G MISHIMA","","","","https://ecatalog.wismettacusa.com/upload/img/m/855656215c05a9b0417e87.08160180.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1321&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38757"",""packSize"":""10/ 17.63 OZ"",""minOrderQty"":""1"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/855656215c05a9b0417e87.08160180.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1321&branch=LOS""}"
""," 38975","","6/ 10/ 0.4 OZ","","FURIKAKE OTONANO SAKE 0.4OZ NAGATANIEN","","","","https://ecatalog.wismettacusa.com/upload/img/m/38975-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1323&branch=LOS","NAGATANIEN","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38975"",""packSize"":""6/ 10/ 0.4 OZ"",""minOrderQty"":""10"",""barcode"":""4902388067056"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38975-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1323&branch=LOS""}"
""," 38976","","6/ 10/ 0.4 OZ","","FURIKAKE OTONANO WASABI 0.4OZ NAGATANIEN","","","","https://ecatalog.wismettacusa.com/upload/img/m/38976-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1324&branch=LOS","NAGATANIEN","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38976"",""packSize"":""6/ 10/ 0.4 OZ"",""minOrderQty"":""10"",""barcode"":""4902388067063"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38976-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1324&branch=LOS""}"
""," 40070","","15/ 12.77 OZ","","NOODLE NOUKO SHOYU 2PC SK & YAMA F","","","","https://ecatalog.wismettacusa.com/upload/img/m/160554423961f08f13c435c5.02876624.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1172&branch=LOS","SK","","","","","","","{""category"":""SOUP BASE ( RAMEN )"",""itemNumber"":"" 40070"",""packSize"":""15/ 12.77 OZ"",""minOrderQty"":""15"",""barcode"":""767921011118"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/160554423961f08f13c435c5.02876624.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1172&branch=LOS""}"
"Kelp grown in Hokkaido, Japan.
Intended for manufacturers."," 47017","","22 LB","","KELP POWDER H-511 MARUHACHI","","","","https://ecatalog.wismettacusa.com/upload/img/m/4707031015ef3d3b5783439.89346141.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1194&branch=LOS","MARUHACHI","","","","","","","{""category"":""SOUP BASE POWDER"",""itemNumber"":"" 47017"",""packSize"":""22 LB"",""minOrderQty"":""1"",""barcode"":""074410470173"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/4707031015ef3d3b5783439.89346141.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1194&branch=LOS""}"
""," 54162A","","30.86 LB","","HOT PEPPER PASTE/KOCHU JAN 14KG","","","","https://ecatalog.wismettacusa.com/upload/img/m/14791619735b75c789c31f44.25765548.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=3709&branch=LOS","SEMPIO","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 54162A"",""packSize"":""30.86 LB"",""minOrderQty"":""1"",""barcode"":""8801005178624"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/14791619735b75c789c31f44.25765548.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=3709&branch=LOS""}"
"SIMPLE WAY TO MAKE PERFECT KOREAN CUISINE DISH WITH YOUR OWN FRESH INGREDIENTS!"," 55096","","10/ 4.9 OZ","","SOUP BASE SPICY ARMY STEW 4.9OZ HAN CHEF","","","","https://ecatalog.wismettacusa.com/upload/img/m/10205292506697fd16cc3000.73925253.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=124699&branch=LOS","KIM'S CHOICE","","","","","","","{""category"":""SOUP BASE LIQUID"",""itemNumber"":"" 55096"",""packSize"":""10/ 4.9 OZ"",""minOrderQty"":""10"",""barcode"":""8804433102216"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/10205292506697fd16cc3000.73925253.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=124699&branch=LOS""}"
"SIMPLE WAY TO MAKE PERFECT KOREAN CUISINE DISH WITH YOUR OWN FRESH INGREDIENTS!"," 55097","","10/ 3.5 OZ","","SOUP BASE SPICY SOFT TOFU 3.5OZ HAN CHEF","","","","https://ecatalog.wismettacusa.com/upload/img/m/10780436796697fda1dfa731.12570235.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=124700&branch=LOS","KIM'S CHOICE","","","","","","","{""category"":""SOUP BASE LIQUID"",""itemNumber"":"" 55097"",""packSize"":""10/ 3.5 OZ"",""minOrderQty"":""10"",""barcode"":""8804433102247"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/10780436796697fda1dfa731.12570235.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=124700&branch=LOS""}"
"SIMPLE WAY TO MAKE PERFECT KOREAN CUISINE DISH WITH YOUR OWN FRESH INGREDIENTS!"," 55098","","10/ 4.9 OZ","","SAUCE STIR FRY RICE CAKE 4.9OZ HAN CHEF","","","","https://ecatalog.wismettacusa.com/upload/img/m/730221126697fdb9a02af0.73935056.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=124701&branch=LOS","KIM'S CHOICE","","","","","","","{""category"":""SAUCE MIX"",""itemNumber"":"" 55098"",""packSize"":""10/ 4.9 OZ"",""minOrderQty"":""10"",""barcode"":""8804433102223"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/730221126697fdb9a02af0.73935056.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=124701&branch=LOS""}"
"SIMPLE WAY TO MAKE PERFECT KOREAN CUISINE DISH WITH YOUR OWN FRESH INGREDIENTS!"," 55125","","10/ 3.5 OZ","","SAUCE K-CHICKEN SWT&SPICY 3.5OZ HAN CHEF","","","","https://ecatalog.wismettacusa.com/upload/img/m/19573739306697fdd02f5ed6.27856871.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=125221&branch=LOS","KIM'S CHOICE","","","","","","","{""category"":""SAUCE MIX"",""itemNumber"":"" 55125"",""packSize"":""10/ 3.5 OZ"",""minOrderQty"":""10"",""barcode"":""8804433102254"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/19573739306697fdd02f5ed6.27856871.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=125221&branch=LOS""}"
"An essential topping for Chirashi.
It can also be used to beautifully decorate bento boxes."," 55487","","10/ 1 KG","","FURIKAKE SAKURA DENBU KATSUKI SHOKUHIN","","","","https://ecatalog.wismettacusa.com/upload/img/m/1838613290614b210ac6cbe3.61032873.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=95259&branch=LOS","KATSUKI SHOKUHIN","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 55487"",""packSize"":""10/ 1 KG"",""minOrderQty"":""1"",""barcode"":""074410305383"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1838613290614b210ac6cbe3.61032873.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=95259&branch=LOS""}"
""," 55564","","8/ 60.89 FZ","","SOUP BASE TSUYU KOMBU KATSUO MARUTOMO","","","","https://ecatalog.wismettacusa.com/upload/img/m/55564.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1110&branch=LOS","MARUTOMO","","","","","","","{""category"":""SOUP BASE ( TSUYU )"",""itemNumber"":"" 55564"",""packSize"":""8/ 60.89 FZ"",""minOrderQty"":""8"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/55564.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1110&branch=LOS""}"
"Dashi packs made with Bonito and Kombu.
Does not contain added umami flavorings."," 55892","","20/ 8.81 OZ","","SOUP BASE KATSUO KOMBU DASHI PK SK&M8","","","","https://ecatalog.wismettacusa.com/upload/img/m/3170920635ef3d3d000fc94.48559335.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1205&branch=LOS","MARUHACHI","","","","","","","{""category"":""SOUP BASE PACK"",""itemNumber"":"" 55892"",""packSize"":""20/ 8.81 OZ"",""minOrderQty"":""1"",""barcode"":""074410558925"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/3170920635ef3d3d000fc94.48559335.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1205&branch=LOS""}"
""," 36444A","","4/ 10/ 120 G","","RICE MIX KAMAMESHI CHIRASHI NEW MISHIMA","","","","https://ecatalog.wismettacusa.com/upload/img/m/1859103947653ff49af3ce76.71567937.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=115897&branch=LOS","MISHIMA","","","","","","","{""category"":""RICE MIX"",""itemNumber"":"" 36444A"",""packSize"":""4/ 10/ 120 G"",""minOrderQty"":""10"",""barcode"":""074410364441"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1859103947653ff49af3ce76.71567937.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=115897&branch=LOS""}"
""," 37050","","50 LB","","SUGAR 50LB","","","","https://ecatalog.wismettacusa.com/upload/img/m/37050-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1232&branch=LOS","PEARSON","","","","","","","{""category"":""SALT, SUGAR"",""itemNumber"":"" 37050"",""packSize"":""50 LB"",""minOrderQty"":""1"",""barcode"":""015500030515"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/37050-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1232&branch=LOS""}"
""," 37053","","25 LB","","SALT 25LB","","","","https://ecatalog.wismettacusa.com/upload/img/m/37053-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1233&branch=LOS","MIVILA FOODS","","","","","","","{""category"":""SALT, SUGAR"",""itemNumber"":"" 37053"",""packSize"":""25 LB"",""minOrderQty"":""1"",""barcode"":""024600011020"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/37053-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1233&branch=LOS""}"
"WITH MIOLA, YOU CAN EASILY MAKE PUFFY AND SHINY RICE ALL THE TIME.
IT IS THE BEST PRODUCT FOR COOKING ANY KIND OF RICE.
IT IS DELICIOUS EVEN WHEN IT COOLS DOWN.
NON GMO."," 37061","","10/ 2.2 LB","","SEASONING MIORA CAN 2.2LB OTSUKA","","","","https://ecatalog.wismettacusa.com/upload/img/m/1857515655b5220c96f7946.56543650.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1456&branch=LOS","OTSUKA","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 37061"",""packSize"":""10/ 2.2 LB"",""minOrderQty"":""1"",""barcode"":""074410370619"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/1857515655b5220c96f7946.56543650.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1456&branch=LOS""}"
"TENKASU IS CRUNCHY BITS OF DEEP-FRIED DOUGH  PRODUCED AS A BYPRODUCT OF COOKING TEMPURA. OUR TENKASU IS ALWAYS CRISPY. JUST SPRINKLE SUSHI ROLLS , TOFU, SALAD, EVEN ICE CREAM. ALSO YOU CAN MIX IT FOR OKONOMIYAKI , TAKOYAKI, UDON, AND RICE BALLS."," 37066","","6/ 2.2 LB","","TENKASU FOR SUSHI ROLL 1KG OTA  291","","","","https://ecatalog.wismettacusa.com/upload/img/m/2551416065c07fd09d7d6b1.49054995.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1457&branch=LOS","OTAFUKU","","","","","","","{""category"":""SEASONING OTHER"",""itemNumber"":"" 37066"",""packSize"":""6/ 2.2 LB"",""minOrderQty"":""1"",""barcode"":""780244212758"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/2551416065c07fd09d7d6b1.49054995.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1457&branch=LOS""}"
""," 37078","","2/ 10/ 21.16 OZ","","RICE MIX CHIRASHI ZUSHI 600G MISHIMA","","","","https://ecatalog.wismettacusa.com/upload/img/m/37078.JPG","","","","https://ecatalog.wismettacusa.com/product.php?id=1419&branch=LOS","MISHIMA","","","","","","","{""category"":""RICE MIX"",""itemNumber"":"" 37078"",""packSize"":""2/ 10/ 21.16 OZ"",""minOrderQty"":""10"",""barcode"":""074410370787"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/37078.JPG"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1419&branch=LOS""}"
""," 37100","","20/ 2.2 LB","","CURRY FLAKE DINNER 2.2LB  5006 S&B","","","","https://ecatalog.wismettacusa.com/upload/img/m/4044102846408da91a2cd80.36334726.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1367&branch=LOS","S&B","","","","","","","{""category"":""CURRY, STEW"",""itemNumber"":"" 37100"",""packSize"":""20/ 2.2 LB"",""minOrderQty"":""1"",""barcode"":""074880050066"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/4044102846408da91a2cd80.36334726.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1367&branch=LOS""}"
""," 37507","","6/ 10/ 1.69 OZ","","SEASONING GOMA AENO MOTO 10PC MISHIMA","","","","https://ecatalog.wismettacusa.com/upload/img/m/109275894460da61737e1ec2.43271769.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1389&branch=LOS","MISHIMA","","","","","","","{""category"":""SAUCE MIX"",""itemNumber"":"" 37507"",""packSize"":""6/ 10/ 1.69 OZ"",""minOrderQty"":""10"",""barcode"":""074410375072"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/109275894460da61737e1ec2.43271769.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1389&branch=LOS""}"
""," 37563","","20/ 7.05 OZ","","FURIKAKE RICE MIX YUKARI SHISO 7OZ MISHI","","","","https://ecatalog.wismettacusa.com/upload/img/m/14707453705c0ee2ff07c1d5.81808459.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1306&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 37563"",""packSize"":""20/ 7.05 OZ"",""minOrderQty"":""1"",""barcode"":"""",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/14707453705c0ee2ff07c1d5.81808459.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1306&branch=LOS""}"
""," 37595","","2/ 6/ 2.2 LB","","SOUP BASE DASHI NO MOTO 2.2LB MARUTOMO","","","","https://ecatalog.wismettacusa.com/upload/img/m/37595-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1188&branch=LOS","MARUTOMO","","","","","","","{""category"":""SOUP BASE POWDER"",""itemNumber"":"" 37595"",""packSize"":""2/ 6/ 2.2 LB"",""minOrderQty"":""1"",""barcode"":""074410375959"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/37595-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1188&branch=LOS""}"
""," 37811","","15/ 2.64 LB","","SAUCE KIMCHEE NO MOTO PET 1.2KG MOMOYA","","","","https://ecatalog.wismettacusa.com/upload/img/m/37811-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=881&branch=LOS","MOMOYA","","","","","","","{""category"":""HOT SAUCE"",""itemNumber"":"" 37811"",""packSize"":""15/ 2.64 LB"",""minOrderQty"":""1"",""barcode"":""613196063096"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/37811-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=881&branch=LOS""}"
""," 38001","","4/ 10/ 1.58 OZ","","FURIKAKE SETO FUMI 45G","","","","https://ecatalog.wismettacusa.com/upload/img/m/38001-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1313&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38001"",""packSize"":""4/ 10/ 1.58 OZ"",""minOrderQty"":""10"",""barcode"":""074410059545"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38001-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1313&branch=LOS""}"
""," 38002","","4/ 10/ 1.94 OZ","","FURIKAKE NORI KOUMI JP 55G","","","","https://ecatalog.wismettacusa.com/upload/img/m/38002-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1307&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38002"",""packSize"":""4/ 10/ 1.94 OZ"",""minOrderQty"":""10"",""barcode"":""074410059552"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38002-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1307&branch=LOS""}"
""," 38003","","4/ 10/ 1.58 OZ","","FURIKAKE KATSUO MIRIN JPN 45G","","","","https://ecatalog.wismettacusa.com/upload/img/m/38003.JPG","","","","https://ecatalog.wismettacusa.com/product.php?id=1308&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38003"",""packSize"":""4/ 10/ 1.58 OZ"",""minOrderQty"":""10"",""barcode"":""074410059569"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38003.JPG"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1308&branch=LOS""}"
""," 38004","","4/ 10/ 1.94 OZ","","FURIKAKE AJINORI 55G JPN","","","","https://ecatalog.wismettacusa.com/upload/img/m/38004-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1309&branch=LOS","MISHIMA","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38004"",""packSize"":""4/ 10/ 1.94 OZ"",""minOrderQty"":""10"",""barcode"":""074410380045"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38004-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1309&branch=LOS""}"
""," 38005","","4/ 10/ 1.83 OZ","","FURIKAKE OCHAZUKE WAKAME 52G JPN SK","","","","https://ecatalog.wismettacusa.com/upload/img/m/38005-1.jpg","","","","https://ecatalog.wismettacusa.com/product.php?id=1310&branch=LOS","SK","","","","","","","{""category"":""FURIKAKE"",""itemNumber"":"" 38005"",""packSize"":""4/ 10/ 1.83 OZ"",""minOrderQty"":""10"",""barcode"":""074410059640"",""mainImageUrl"":""https://ecatalog.wismettacusa.com/upload/img/m/38005-1.jpg"",""link"":""https://ecatalog.wismettacusa.com/product.php?id=1310&branch=LOS""}"
