description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Philadelphia Original Cream Cheese traces its roots back to 1872, and it has been the standard of high quality cream cheese ever since. Today, it is made with five simple ingredients and is perfect for adding creaminess to recipes. You already love it for cheesecakes and dips, but be sure to give it a try for making creamy pasta sauce, delectable no-bake desserts, rich soups and much more. Local dairy farmers near Beaver Dam, WI and Lowville, NY supply Philly with fresh milk, which we combine with real cream. The entire process from farm to creamery takes just six days. But we don't stop at farm fresh milk and real cream. We also never add artificial preservatives, flavors or dyes in any of our cream cheese spreads. So in the end, everything just seems a little bit better with the creamy taste of Philly.",Cream Cheese,CC240,,1x30 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/cc240_0.jpg,2100061299,,,https://www.chefswarehouse.com/products/CC240/,PHILADELPHIA,,Cream Cheese,Cream Cheese,THE KRAFT HEINZ COMPANY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/cc240_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Cream Cheese"",""sub-category"":""Cream Cheese"",""sub-sub-category"":""Cream Cheese"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream Cheese"",""Level 3 category"":""Cream Cheese"",""product_variants"":[{""code"":""JDE_CC240-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x30 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC240""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC240-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x30 LB Case""}}],""businessUnit"":""200001""}]}"
"Mild, buttery, and delightfully creamy. A great layer to match against stronger flavors.",Creamy Plain Havarti Cheese,CH100,,9 LB Piece,,,,,https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/ch100_0.jpg,9.58E+13,,,https://www.chefswarehouse.com/products/CH100/,CELEBRITY,,Cream,,CELEBRITY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/ch100_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Cream Cheese"",""sub-category"":""Loaves, Slices, & Shreds"",""sub-sub-category"":""Cream Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_CH100-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""9 LB Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CH100""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CH100-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""9 LB Piece""}}],""businessUnit"":""200001""}]}"
"Califia Farms Barista Blend Almond Milk was carefully crafted for baristas to easily create full-bodied foam, pour better latte art (better stretching), and stay dairy-free without the sacrifice.",Almond Barista Blend,10513504,,6x32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10513504_0.jpg,,,,https://www.chefswarehouse.com/products/10513504/,CALIFIA FARMS,,,,CALIFIA FARMS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10513504_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":"""",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10513504-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10513504""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10513504-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x32 Oz Case""}}],""businessUnit"":""200001""}]}"
Sweetened Condensed Milk,Condensed Sweetened Milk,108946,,6 x #10 Cans,,,,,https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/108946_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/108946/,SPRING FARM,,Milk,,O-AT-KA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/108946_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Milk & Cream"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Milk & Cream"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_108946-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x #10 Cans"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""108946""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_108946-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x #10 Cans""}}],""businessUnit"":""200001""}]}"
Vanilla Greek Yogurt,Vanilla Greek Yogurt,83006,,12x5.3 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/83006_0.jpg,,,,https://www.chefswarehouse.com/products/83006/,CHOBANI,,Yogurt,Greek,CHOBANI GREEK YOGURT,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/83006_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Yogurt & Cottage Cheese"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Yogurt & Cottage Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Yogurt"",""Level 3 category"":""Greek"",""product_variants"":[{""code"":""JDE_83006-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x5.3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""83006""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_83006-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x5.3 Oz Case""}}],""businessUnit"":""200001""}]}"
"Our original, artisanally crafted Almondmilk that's 100% sugar-free and crafted in the sunshine state. Perfect to pour on cereal or granola, blend in smoothies, or use in a wide assortment of recipes, this Unsweetened Almondmilk's creamy, pure taste will make it a quick staple in your fridge.",Unsweetened Almond Milk,10364692,,6 x 48 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10364692_0.jpg,8.53E+11,,,https://www.chefswarehouse.com/products/10364692/,CALIFIA FARMS,,Milk,,CALIFIA FARMS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10364692_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10364692-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 48 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10364692""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10364692-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 48 Oz Case""}}],""businessUnit"":""200001""}]}"
"Chobani Blueberry Yogurt is a delicious and nutritious yogurt that is made with high-quality ingredients. This yogurt is crafted with real fruit and natural sweeteners, providing a tasty and healthy option for breakfast or a snack. Blueberry yogurt is made with fresh milk and live active cultures, ensuring that you get the highest quality and freshest product possible. It is also gluten-free and contains no artificial flavors, colors, or preservatives. The taste of Chobani Blueberry Yogurt is rich and creamy, with a perfect balance of sweetness and tanginess. The texture is smooth and silky, making it a satisfying and filling snack that can be enjoyed at any time of the day.",Blueberry Greek Yogurt,83005,,12x5.3 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/83005_0.jpg,1.09E+13,,,https://www.chefswarehouse.com/products/83005/,CHOBANI,,Yogurt,Greek,CHOBANI,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/83005_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Yogurt & Cottage Cheese"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Yogurt & Cottage Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Yogurt"",""Level 3 category"":""Greek"",""product_variants"":[{""code"":""JDE_83005-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x5.3 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""83005""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_83005-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x5.3 Oz Case""}}],""businessUnit"":""200001""}]}"
"Hood Plain Low Fat Yogurt is a delicious and creamy yogurt that is made with high-quality ingredients. This yogurt is crafted with fresh milk and live active cultures, providing a nutritious and satisfying option for breakfast or a snack. The taste of Hood Plain Low Fat Yogurt is creamy and tangy, with just the right amount of sweetness. The texture is smooth and silky, making it a satisfying and filling snack that can be enjoyed on its own or used as a base for dips, sauces, and dressings.",Plain Low Fat Yogurt,80924,,4 x 5 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/80924_0.jpg,71505008242,,,https://www.chefswarehouse.com/products/80924/,HOOD,,Yogurt,Plain,HP HOOD,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/80924_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Yogurt & Cottage Cheese"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Yogurt & Cottage Cheese"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Yogurt"",""Level 3 category"":""Plain"",""product_variants"":[{""code"":""JDE_80924-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""80924""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_80924-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4 x 5 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_80924-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""80924""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_80924-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4 x 5 LB Case""}}],""businessUnit"":""200001""}]}"
Plain Coconut Milk with Sugar Yogurt,Plain Coconut Milk Yogurt,10378293,,6 x 24 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/10378293_0.jpg,,,,https://www.chefswarehouse.com/products/10378293/,SO DELICIOUS,,Milk,,WHITE WAVE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/yogurt-cottage-cheese/10378293_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Yogurt & Cottage Cheese"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10378293-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 24 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10378293""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10378293-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 24 Oz Case""}}],""businessUnit"":""200001""}]}"
"2% milk is a type of reduced-fat milk that contains 2% milk fat by weight. It is made by removing some of the cream from whole milk to reduce the fat content. This results in a milk that is lower in fat and calories than whole milk, while still maintaining a rich and creamy taste. 2% milk is a great source of calcium, vitamin D, and other essential nutrients. It can be used for a variety of purposes, including drinking, cooking, and baking. It is also a popular choice for making coffee and tea as it froths well.",2% Low Fat Milk,DM146,,1/2 Gal Piece,,,,,https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/dm146_0.jpg,7989400226,,,https://www.chefswarehouse.com/products/DM146/,CREAM-O-LAND,,Milk,,CREAM-O-LAND DAIRIES LLC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/dm146_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Milk & Cream"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Milk & Cream"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_DM146-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""1/2 Gal Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""DM146""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_DM146-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""1/2 Gal Piece""}}],""businessUnit"":""200001""}]}"
"Elmhurst Oat Milk is a premium non-dairy milk that is highly valued for its delicious and creamy taste. Made from high-quality oats, this milk is carefully crafted to create a versatile and healthy alternative to dairy milk. Our Elmhurst Oat Milk is made from high-quality oats that are carefully milled and blended with water to create a smooth and creamy milk. The milk is then packaged to preserve its freshness and quality, making it a popular choice for anyone looking for a healthy and nutritious alternative to dairy milk.",Oat Milk,10475000,,6 x 32 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10475000_0.jpg,1.02E+13,,,https://www.chefswarehouse.com/products/10475000/,ELMHURST,,Milk,,ELMHURST MILKED,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/10475000_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10475000-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 32 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10475000""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10475000-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 32 Oz Case""}}],""businessUnit"":""200001""}]}"
"A great-tasting, easy spreading alternative that's just like regular plain cream cheese, but vegan! Ideal for bagels, dips, desserts, and more.  Use just like regular cream cheese!",Vegan Cream Cheese,1099973,,1x6.6 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/1099973_0.jpg,,,,https://www.chefswarehouse.com/products/1099973/,VIOLIFE,,Cream Cheese,Cream Cheese,DOT FOODS,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/plant-based-dairy2/1099973_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Plant Based Dairy"",""sub-category"":""Plant Based Dairy"",""sub-sub-category"":""Plant Based Dairy"",""supplier_name"":"""",""country_of_origin"":""Greece"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream Cheese"",""Level 3 category"":""Cream Cheese"",""product_variants"":[{""code"":""JDE_1099973-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x6.6 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""1099973""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_1099973-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x6.6 LB Case""}}],""businessUnit"":""200001""}]}"
"Skim milk, also known as nonfat milk, is a type of milk that has had the cream removed, leaving it with 0% milk fat. It is a good source of calcium, protein, and other essential vitamins and minerals, while being lower in calories and fat than whole milk. It has a similar taste and texture to whole milk, but with a slightly lighter and less rich flavor. Skim milk can be used in a variety of ways, such as in cooking and baking, in coffee and tea, and as a drink on its own.",Skim Milk Gallon,40037,,4x1 Gallon Piece,,,,,https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/40037_0.jpg,75976000170,,,https://www.chefswarehouse.com/products/40037/,CREAM-O-LAND,,Milk,,GUIDA'S DAIRY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/milk-cream/40037_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Milk & Cream"",""sub-category"":""Dairy Products"",""sub-sub-category"":""Milk & Cream"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Milk"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_40037-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x1 Gallon Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""40037""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_40037-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon Piece""}}],""businessUnit"":""200001""}]}"
"Philadelphia Original Cream Cheese traces its roots back to 1872, and it has been the standard of high quality cream cheese ever since. Today, it is made with five simple ingredients and is perfect for adding creaminess to recipes. You already love it for cheesecakes and dips, but be sure to give it a try for making creamy pasta sauce, delectable no-bake desserts, rich soups and much more. Local dairy farmers near Beaver Dam, WI and Lowville, NY supply Philly with fresh milk, which we combine with real cream. The entire process from farm to creamery takes just six days. But we don't stop at farm fresh milk and real cream. We also never add artificial preservatives, flavors or dyes in any of our cream cheese spreads. So in the end, everything just seems a little bit better with the creamy taste of Philly.",Whipped Cream Cheese Tub,CC235,,6 x 3 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/cc235_0.jpg,1.00E+13,,,https://www.chefswarehouse.com/products/CC235/,PHILADELPHIA,,Cream Cheese,Cream Cheese,KRAFT HEINZ FOODS COMPANY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/cc235_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Cream Cheese"",""sub-category"":""Cream Cheese"",""sub-sub-category"":""Cream Cheese"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Dairy and Eggs"",""Level 2 category"":""Cream Cheese"",""Level 3 category"":""Cream Cheese"",""product_variants"":[{""code"":""JDE_CC235-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 3 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC235""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC235-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 3 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_CC235-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 3 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC235""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC235-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 3 LB Case""}}],""businessUnit"":""200001""}]}"
