description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Our Original Macarons are made up of two gourmet almond biscuits and a creamy ganache. These French-styled macarons are traditionally crafted with all-natural ingredients using Madagascar vanilla, Valrhona chocolate, California almonds and fresh fruits.",Original Macarons,10706015,,2 x 35 Count Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-cookies-bars/10706015_0.jpg,,,,https://www.chefswarehouse.com/products/10706015/,LE CHIC PATISSIER,,,,,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-cookies-bars/10706015_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Cookies & Bars"",""sub-category"":""Frozen Cookies & Bars"",""sub-sub-category"":""Frozen Cookies & Bars"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Specialty Potatoes"",""product_variants"":""[{\""code\"":\""JDE_10706015-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""2 x 35 Count Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10706015\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10706015-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""2 x 35 Count Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Thin & Crispy Chocolate Chip Cookie Dough,CHOCOLATE CHIP THIN & CRISPY,10954060,,324x.9 Oz Case,, ,,,https://www.chefswarehouse.comundefined,49578293018,,,https://www.chefswarehouse.com/products/10954060/,DAVID'S COOKIES,,,,DAVID'S COOKIES,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Pasteurized\"",\""text\"":\""Pasteurized\"",\""abbreviation\"":\""Pasteurized\""}"",""category"":""Frozen Cookies & Bars"",""sub-category"":""Frozen Cookies & Bars"",""sub-sub-category"":""Frozen Cookies & Bars"",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Stuffings"",""product_variants"":""[{\""code\"":\""JDE_10954060-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""324x.9 Oz Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10954060\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10954060-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""324x.9 Oz Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Bel Aria roasted tomatoes are a premium and flavorful ingredient that is made by slow-roasting ripe, juicy tomatoes until they become tender and caramelized. The roasting process intensifies the natural sweetness and acidity of the tomatoes, resulting in a deep, rich flavor that is perfect for a wide range of dishes.",Roasted Red Tomatoes,BC800022,,6x4 LB BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/canned-tomatoes-/bc800022_0.jpg,7.85E+11,,,https://www.chefswarehouse.com/products/BC800022/,BELARIA,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canned-tomatoes-/bc800022_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":""Canned Tomatoes "",""supplier_name"":null,""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Appetizers"",""product_variants"":""[{\""code\"":\""JDE_BC800022-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6x4 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""BC800022\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_BC800022-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6x4 LB BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_BC800022-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""6x4 LB BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""BC800022\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_BC800022-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6x4 LB BC\""}}],\""businessUnit\"":\""200001\""}]""}"
"Corn kernels are petite, creamy white to golden colored fruits of the corn plant. When ripe and cooked, corn has a sweet, slightly nutty flavor and succulent flesh.",Cut Corn,F605,,12 x 2.5 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f605_0.jpg,6.01E+11,,,https://www.chefswarehouse.com/products/F605/,ENDICO,,,,ENDICO,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f605_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""French Fries"",""product_variants"":""[{\""code\"":\""JDE_F605-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12 x 2.5 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F605\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F605-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 2.5 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"Frozen peas are a type of vegetable that is harvested at the peak of freshness and then quickly frozen. They have a bright green color, a slightly sweet flavor, and a tender yet firm texture. Frozen peas are a convenient ingredient for a variety of dishes, as they can be easily added to soups, stews, and casseroles. They can also be used as a side dish or as an ingredient in salads and dips.",Grean Peas,F619,,12x2.5 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f619_0.jpg,68447600420,,,https://www.chefswarehouse.com/products/F619/,ENDICO,,,,COMMODITY VEGETABLES - FROZEN,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f619_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Frozen Breakfast"",""product_variants"":""[{\""code\"":\""JDE_F619-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12x2.5 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F619\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F619-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12x2.5 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"The Ultimate Artichoke offers the perfect combination of irresistible flavor, simple preparation and endless possibilities. Our tender artichokes are hand-peeled, confitted in EVOO and hand-packed. They have been developed to easily and quickly ""open"" to resemble a large blooming flower. Once grilled or fried, the artichokes' high natural sugar content develops a subtle caramelized flavor to create a flavorful, beautifully plated and healthy dish. Made with only two ingredients, artichokes and EVOO, this culinary standout contains 30% more natural sugar than other artichokes due to the variety (Tudela) and growing conditions. Further, these artichokes are hand-peeled and do not contain hard-to-eat, fibrous outer leaves. You'll enjoy the taste of pure artichoke, without flavor enhancements such as vinegar, herbs and spices. Traditionally grown and harvested in Spain's southeastern Mediterranean region, our artichokes are packaged with 8 hours of harvest for the utmost freshness.",The Ultimate Artichoke,10837867,,4 x 20 Count Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/preserved-artichokes-peppers/10837867_0.jpg,8.44E+12,,,https://www.chefswarehouse.com/products/10837867/,CAPRICHOS DEL PALADA,,,,CAPRICHOS DEL PALADAR,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/preserved-artichokes-peppers/10837867_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":""Preserved Artichokes & Peppers"",""supplier_name"":null,""country_of_origin"":""Spain"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Frozen Entrees"",""product_variants"":""[{\""code\"":\""JDE_10837867-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""4 x 20 Count Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""10837867\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_10837867-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""4 x 20 Count Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"One of America's most popular fruit flavors, strawberries are known for their color, fragrance and taste and are a valuable source of polyphenols offering potential health benefits.",IQF Strawberries,F226,,10 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f226_0.jpg,6.01E+11,,,https://www.chefswarehouse.com/products/F226/,VALLEY FRESH,,,,COMMODITY FRUIT - FROZEN,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f226_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""Egypt"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Ice Cream"",""product_variants"":""[{\""code\"":\""JDE_F226-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F226\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F226-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"BelAria Yellow Roasted Tomatoes are a premium and flavorful ingredient that is made by slow-roasting ripe, juicy yellow tomatoes until they become tender and caramelized. The roasting process intensifies the natural sweetness and acidity of the tomatoes, resulting in a deep, rich flavor that is perfect for a wide range of dishes. These roasted tomatoes are typically sold in jars, and they are packed in oil or seasoned with herbs to enhance their flavor. They are a versatile ingredient that can be used in many dishes, including pasta, sandwiches, pizzas, and salads.",Roasted Yellow Tomatoes,BC800023,,6x4 LB TUBS BC,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/canned-tomatoes-/bc800023_0.jpg,7.85E+11,,,https://www.chefswarehouse.com/products/BC800023/,BELARIA,,,,BEL CANTO FOODS LLC,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canned-tomatoes-/bc800023_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":""Canned Tomatoes "",""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Pasta"",""product_variants"":""[{\""code\"":\""JDE_BC800023-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""6x4 LB TUBS BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""BC800023\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_BC800023-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6x4 LB TUBS BC\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_BC800023-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""6x4 LB TUBS BC\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""BC800023\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_BC800023-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""6x4 LB TUBS BC\""}}],\""businessUnit\"":\""200001\""}]""}"
"These frozen blueberries are a convenient and versatile ingredient for use in various recipes. Picked at the peak of ripeness and then flash-frozen, these blueberries retain their natural sweetness and flavor. They can be used to make smoothies, baked goods, sauces, and more. Additionally, frozen blueberries are a great way to enjoy this nutritious fruit year-round, regardless of the season.",Blueberries,F202,,30 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f202_0.jpg,68447600388,,,https://www.chefswarehouse.com/products/F202/,REDDY RAW,,,,LAMB WESTON,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f202_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Pizza"",""product_variants"":""[{\""code\"":\""JDE_F202-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""30 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F202\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F202-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""30 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Frozen (IQF) Peach Slices,IQF Peach Slices,MTF8107,,2 x 5 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/mtf8107_0.jpg,7120226111,,,https://www.chefswarehouse.com/products/MTF8107/,DOLE,,,,DOLE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/mtf8107_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""{\""name\"":\""Kosher\"",\""text\"":\""Kosher\"",\""abbreviation\"":\""Kosher\""}"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Specialty Potatoes"",""product_variants"":""[{\""code\"":\""JDE_MTF8107-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""2 x 5 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""MTF8107\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_MTF8107-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""2 x 5 LB Case\""}}],\""businessUnit\"":\""200001\""},{\""code\"":\""JDE_MTF8107-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""PC\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Piece\"",\""weight\"":\""2 x 5 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""MTF8107\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Piece\"",\""options\"":[{\""text\"":\""Piece\"",\""value\"":\""Piece\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_MTF8107-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""2 x 5 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
"`The buttery, sweet flavor of this highly nutritious edible soybean is why so many enjoy it as a snack or added to soups, salads and other dishes. Beans reach their maximum sweetness about a month after flowering.",Shelled Edamame Soy Beans,F609SS,,12 x 2 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f609ss_0.jpg,6.01E+11,,,https://www.chefswarehouse.com/products/F609SS/,ENDICO,,,,ENDICO,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f609ss_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Stuffings"",""product_variants"":""[{\""code\"":\""JDE_F609SS-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12 x 2 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F609SS\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F609SS-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12 x 2 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Chopped Frozen Spinach,Chopped Spinach,F625A,,12x3 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f625a_0.jpg,,,,https://www.chefswarehouse.com/products/F625A/,ENDICO,,,,ENDICO,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f625a_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""Appetizers"",""product_variants"":""[{\""code\"":\""JDE_F625A-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""12x3 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F625A\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F625A-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""12x3 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
Raspberries that have been individually quick frozen to seal in the natural flavor and help maintain their original shape.,IQF Raspberries,F213,,10 LB Case,, ,,,https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f213_0.jpg,6.01E+11,,,https://www.chefswarehouse.com/products/F213/,VALLEY FRESH,,,,HONOR FOODS INC.,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/frozen-fruits-vegetables-/f213_0.jpg"",""avg_case_weight"":null,""dietaryTags"":""sdf"",""category"":""Frozen Fruits & Vegetables "",""sub-category"":""Frozen Fruits & Vegetables "",""sub-sub-category"":null,""supplier_name"":null,""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Frozen"",""Level 2 Category"":""French Fries"",""product_variants"":""[{\""code\"":\""JDE_F213-200001\"",\""metadata\"":{\""unitOfMeasure\"":\""CS\"",\""chefItemFlag\"":false,\""bto\"":false,\""supermarket\"":false,\""stockingType\"":\""P\""},\""text\"":\""Case\"",\""weight\"":\""10 LB Case\"",\""notifyFormPrefill\"":[{\""field\"":\""product.itemNumber\"",\""prefill\"":{\""value\"":\""F213\""}},{\""field\"":\""product.uom\"",\""prefill\"":{\""value\"":\""Case\"",\""options\"":[{\""text\"":\""Case\"",\""value\"":\""Case\""}]}},{\""field\"":\""variant.code\"",\""prefill\"":{\""value\"":\""JDE_F213-200001\""}},{\""field\"":\""product.uomcode\"",\""prefill\"":{\""value\"":\""CS\""}},{\""field\"":\""product.packSize\"",\""prefill\"":{\""value\"":\""10 LB Case\""}}],\""businessUnit\"":\""200001\""}]""}"
